#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.290000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.293638205519246E+002,   -0.775491066226056E-013,    0.000000000000000E+000,   -0.556510280891699E+001,    0.693866224039615E-017
    0.310000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.286513688430464E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.499683677112969E+001,   -0.799383744081220E-017
    0.330000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.280437908222645E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.444096127065738E+001,   -0.799383744081220E-017
    0.350000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.275282354865845E+002,   -0.775491066226056E-013,    0.000000000000000E+000,   -0.389565486757140E+001,    0.693866224039615E-017
    0.370000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.270946883737479E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.335929853023395E+001,   -0.799383744081220E-017
    0.390000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.267353228536518E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.283043218656392E+001,   -0.799383744081220E-017
    0.410000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.264440419882847E+002,   -0.775491066226056E-013,    0.000000000000000E+000,   -0.230772049449869E+001,    0.693866224039615E-017
    0.430000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.262161521492623E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.178992520936893E+001,   -0.799383744081220E-017
    0.450000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.260481303805975E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.127588228975776E+001,   -0.799383744081220E-017
    0.470000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.259374606311861E+002,   -0.775491066226056E-013,    0.000000000000000E+000,   -0.764482385741040E+000,    0.693866224039615E-017
    0.490000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.258825225721416E+002,   -0.391877931844245E-013,    0.000000000000000E+000,   -0.254653685592248E+000,   -0.799383744081220E-017
    0.510000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.258825225721416E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.254653685592248E+000,   -0.799383744081220E-017
    0.530000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.259374606311861E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.764482385741043E+000,   -0.799383744081220E-017
    0.550000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.260481303805975E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.127588228975776E+001,   -0.799383744081220E-017
    0.570000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.262161521492623E+002,   -0.691068500011765E-013,    0.000000000000000E+000,    0.178992520936893E+001,   -0.244272231768642E-017
    0.590000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.264440419882847E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.230772049449869E+001,   -0.799383744081220E-017
    0.610000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.267353228536518E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.283043218656392E+001,   -0.799383744081220E-017
    0.630000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.270946883737479E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.335929853023395E+001,   -0.799383744081220E-017
    0.650000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.275282354865844E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.389565486757139E+001,   -0.799383744081220E-017
    0.670000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.280437908222645E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.444096127065738E+001,   -0.799383744081220E-017
    0.690000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.286513688430464E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.499683677112969E+001,   -0.799383744081220E-017
    0.710000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.293638205519246E+002,   -0.691068500011765E-013,    0.000000000000000E+000,    0.556510280891700E+001,   -0.244272231768642E-017
    0.730000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.301977655867021E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.614783970139918E+001,   -0.799383744081220E-017
    0.750000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.311749579375243E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.674746179264572E+001,   -0.799383744081220E-017
    0.770000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.323243357972495E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.736681994874667E+001,   -0.799383744081220E-017
    0.790000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.336851875521530E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.800934507668425E+001,   -0.799383744081220E-017
    0.810000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.353122075961931E+002,   -0.391877931844245E-013,    0.000000000000000E+000,    0.867925498531731E+001,   -0.799383744081220E-017
    0.830000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.372838880721586E+002,   -0.691068500011765E-013,    0.000000000000000E+000,    0.938186238148582E+001,   -0.244272231768642E-017
    0.850000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.397170875223620E+002,   -0.454732352121243E-013,    0.000000000000000E+000,    0.101240507169205E+002,   -0.749423707973088E-017
    0.870000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.427937075976207E+002,   -0.950255427519495E-012,    0.000000000000000E+000,    0.109150414217867E+002,    0.150573766051276E-015
    0.890000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.468128627680761E+002,   -0.106566576064756E-009,    0.000000000000000E+000,    0.117676946840609E+002,    0.181231971555907E-013
    0.910000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.523020051268456E+002,   -0.128904185325248E-007,    0.000000000000000E+000,    0.127008536331323E+002,    0.214795874119582E-011
    0.930000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.602825648531695E+002,   -0.160471616858447E-005,    0.000000000000000E+000,    0.137439110281013E+002,    0.259954788597629E-009
    0.950000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.730122833900912E+002,   -0.208056205695991E-003,    0.000000000000000E+000,    0.149466887627967E+002,    0.323542762661747E-007
    0.970000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.965344091119538E+002,   -0.287641781584853E-001,    0.000000000000000E+000,    0.164041640408138E+002,    0.419347838811494E-005
    0.990000000000000E+000,    0.100000000000000E+004,    0.200000000000000E+000,    0.100000000000000E+000,    0.000000000000000E+000,   -0.152233372343731E+003,   -0.447128141532246E+001,    0.000000000000000E+000,    0.183321794695247E+002,    0.579477041555426E-003
    0.100000000000000E+001,    0.100000000000000E+002,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.212322433981705E+002,    0.900051053480036E-001
