#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.310000000000000E+000,    0.597235493922399E+003,    0.972354939223993E-001,    0.000000000000000E+000,    0.206217089770911E+001,    0.102653008065316E+002,    0.000000000000000E+000,   -0.790436088072504E+002,   -0.107501270901983E+002
    0.330000000000000E+000,    0.603486945250423E+003,    0.103486945250423E+000,    0.485985537777840E-312,    0.222734274796514E+001,    0.102716664237453E+002,    0.000000000000000E+000,   -0.790814895612161E+002,   -0.109494659413282E+002
    0.350000000000000E+000,    0.609734311091045E+003,    0.109734311091045E+000,    0.212199564472184E-316,    0.238470603074259E+001,    0.102682740118103E+002,    0.000000000000000E+000,   -0.791225672321660E+002,   -0.111488678891562E+002
    0.370000000000000E+000,    0.615977344808961E+003,    0.115977344808961E+000,    0.000000000000000E+000,    0.254005155637553E+001,    0.102645526303437E+002,    0.000000000000000E+000,   -0.791667268679260E+002,   -0.113481336511596E+002
    0.390000000000000E+000,    0.622215799939889E+003,    0.122215799939889E+000,    0.485985537511045E-312,    0.269201184168550E+001,    0.102606373996771E+002,    0.000000000000000E+000,   -0.792139173212819E+002,   -0.115472577751000E+002
    0.410000000000000E+000,    0.628449430200303E+003,    0.128449430200303E+000,    0.000000000000000E+000,    0.284960543262448E+001,    0.102566913622444E+002,    0.000000000000000E+000,   -0.792641434443095E+002,   -0.117462378228439E+002
    0.430000000000000E+000,    0.634677989497153E+003,    0.134677989497153E+000,    0.000000000000000E+000,    0.300963455774338E+001,    0.102529020904423E+002,    0.000000000000000E+000,   -0.793174538171552E+002,   -0.119450748271421E+002
    0.450000000000000E+000,    0.640901231937583E+003,    0.140901231937583E+000,    0.000000000000000E+000,    0.316574699354629E+001,    0.102494811603330E+002,    0.000000000000000E+000,   -0.793738321411637E+002,   -0.121437737322607E+002
    0.470000000000000E+000,    0.647118911838637E+003,    0.147118911838637E+000,    0.000000000000000E+000,    0.331663415103749E+001,    0.102466651422970E+002,    0.000000000000000E+000,   -0.794332054138515E+002,   -0.123423438472299E+002
    0.490000000000000E+000,    0.653330783736961E+003,    0.153330783736961E+000,    0.000000000000000E+000,    0.346272776013604E+001,    0.102447176006965E+002,    0.000000000000000E+000,   -0.794954899216219E+002,   -0.125407993296307E+002
    0.510000000000000E+000,    0.659536602398486E+003,    0.159536602398486E+000,    0.000000000000000E+000,    0.361087259967518E+001,    0.102439319991944E+002,    0.000000000000000E+000,   -0.795606481964701E+002,   -0.127391597146326E+002
    0.530000000000000E+000,    0.665736122828120E+003,    0.165736122828120E+000,    0.000000000000000E+000,    0.375421330530946E+001,    0.102446356619054E+002,    0.000000000000000E+000,   -0.796286374243001E+002,   -0.129374505049204E+002
    0.550000000000000E+000,    0.671929100279410E+003,    0.171929100279410E+000,    0.000000000000000E+000,    0.389396679218002E+001,    0.102471952126493E+002,    0.000000000000000E+000,   -0.796993781457796E+002,   -0.131357038414539E+002
    0.570000000000000E+000,    0.678115290264210E+003,    0.178115290264210E+000,    0.000000000000000E+000,    0.403485493301049E+001,    0.102520243975546E+002,    0.000000000000000E+000,   -0.797728376716563E+002,   -0.133339592840282E+002
    0.590000000000000E+000,    0.684294448562333E+003,    0.184294448562333E+000,    0.000000000000000E+000,    0.417647588838723E+001,    0.102595962918910E+002,    0.000000000000000E+000,   -0.798490169862026E+002,   -0.135322647489723E+002
    0.610000000000000E+000,    0.690466331231190E+003,    0.190466331231190E+000,    0.000000000000000E+000,    0.431607859755467E+001,    0.102704646483062E+002,    0.000000000000000E+000,   -0.799278878218295E+002,   -0.137306776914689E+002
    0.630000000000000E+000,    0.696630694615420E+003,    0.196630694615420E+000,    0.000000000000000E+000,    0.445926266886675E+001,    0.102853064553652E+002,    0.000000000000000E+000,   -0.800094326999744E+002,   -0.139292667151935E+002
    0.650000000000000E+000,    0.702787295356512E+003,    0.202787295356512E+000,    0.000000000000000E+000,    0.458315359141227E+001,    0.102788387110069E+002,    0.000000000000000E+000,   -0.800936081401394E+002,   -0.141281352688460E+002
    0.670000000000000E+000,    0.708935890402412E+003,    0.208935890402412E+000,    0.000000000000000E+000,    0.468369830437587E+001,    0.102427379568250E+002,    0.000000000000000E+000,   -0.801801284994020E+002,   -0.143268634770177E+002
    0.690000000000000E+000,    0.715076237017113E+003,    0.215076237017113E+000,    0.000000000000000E+000,    0.479223928679759E+001,    0.102060809805460E+002,    0.000000000000000E+000,   -0.802687661777905E+002,   -0.145248362938863E+002
    0.710000000000000E+000,    0.721208092790247E+003,    0.221208092790247E+000,    0.000000000000000E+000,    0.490228503747171E+001,    0.101688796498990E+002,    0.000000000000000E+000,   -0.803595675055506E+002,   -0.147220424282069E+002
    0.730000000000000E+000,    0.727331215646646E+003,    0.227331215646646E+000,    0.000000000000000E+000,    0.501222276843498E+001,    0.101312068734548E+002,    0.000000000000000E+000,   -0.804525243556496E+002,   -0.149184718434830E+002
    0.750000000000000E+000,    0.733445363855905E+003,    0.233445363855905E+000,    0.000000000000000E+000,    0.511925319931282E+001,    0.100931725950632E+002,    0.000000000000000E+000,   -0.805475985401256E+002,   -0.151141164707450E+002
    0.770000000000000E+000,    0.739550296041922E+003,    0.239550296041922E+000,    0.000000000000000E+000,    0.522265830730730E+001,    0.100549146265279E+002,    0.000000000000000E+000,   -0.806447193789317E+002,   -0.153089707328936E+002
    0.790000000000000E+000,    0.745645771192426E+003,    0.245645771192426E+000,    0.000000000000000E+000,    0.532260597620754E+001,    0.100165956434999E+002,    0.000000000000000E+000,   -0.807438052739298E+002,   -0.155030320023102E+002
    0.810000000000000E+000,    0.751731548668497E+003,    0.251731548668497E+000,    0.000000000000000E+000,    0.541474146169221E+001,    0.997840306539422E+001,    0.000000000000000E+000,   -0.808447452893061E+002,   -0.156963010471566E+002
    0.830000000000000E+000,    0.757807388214060E+003,    0.257807388214060E+000,    0.000000000000000E+000,    0.550068953500039E+001,    0.994055064252314E+001,    0.000000000000000E+000,   -0.809474285627811E+002,   -0.158887824971029E+002
    0.850000000000000E+000,    0.763873049965373E+003,    0.263873049965373E+000,    0.000000000000000E+000,    0.558527645214036E+001,    0.990328146326896E+001,    0.000000000000000E+000,   -0.810517903644090E+002,   -0.160804853514672E+002
    0.870000000000000E+000,    0.769928294460496E+003,    0.269928294460496E+000,    0.000000000000000E+000,    0.566914193028696E+001,    0.986687259928726E+001,    0.000000000000000E+000,   -0.811577912966256E+002,   -0.162714235532371E+002
    0.890000000000000E+000,    0.775972882648746E+003,    0.275972882648746E+000,    0.000000000000000E+000,    0.575613780952115E+001,    0.983164214887337E+001,    0.000000000000000E+000,   -0.812654294011359E+002,   -0.164616166593611E+002
    0.910000000000000E+000,    0.782006575900130E+003,    0.282006575900129E+000,    0.000000000000000E+000,    0.584921100031049E+001,    0.979796047586069E+001,    0.000000000000000E+000,   -0.813747551611862E+002,   -0.166510906540191E+002
    0.930000000000000E+000,    0.788029136014769E+003,    0.288029136014769E+000,    0.000000000000000E+000,    0.595036843073744E+001,    0.976627000106844E+001,    0.000000000000000E+000,   -0.814858773528690E+002,   -0.168398789880611E+002
    0.950000000000000E+000,    0.794040325232304E+003,    0.294040325232304E+000,    0.000000000000000E+000,    0.606918740275155E+001,    0.973712487724111E+001,    0.000000000000000E+000,   -0.815989704757409E+002,   -0.170280240152174E+002
    0.970000000000000E+000,    0.800039906241276E+003,    0.300039906241276E+000,    0.000000000000000E+000,    0.622434374069667E+001,    0.971094950876138E+001,    0.000000000000000E+000,   -0.817143247954022E+002,   -0.172155750867326E+002
    0.990000000000000E+000,    0.806027642188501E+003,    0.306027642188501E+000,    0.000000000000000E+000,    0.621326441156639E+001,    0.963766144091770E+001,    0.000000000000000E+000,   -0.818309233233651E+002,   -0.174019625388936E+002
    0.101000000000000E+001,    0.812003296688415E+003,    0.312003296688415E+000,    0.000000000000000E+000,    0.623857763735250E+001,    0.956527348585118E+001,    0.000000000000000E+000,   -0.819480059989866E+002,   -0.175868974912602E+002
    0.103000000000000E+001,    0.817966633832411E+003,    0.317966633832411E+000,    0.000000000000000E+000,    0.627270845834088E+001,    0.949363295248263E+001,    0.000000000000000E+000,   -0.820658028472347E+002,   -0.177703939756160E+002
    0.105000000000000E+001,    0.823917418198149E+003,    0.323917418198149E+000,    0.000000000000000E+000,    0.630664341567079E+001,    0.942273692856441E+001,    0.000000000000000E+000,   -0.821843210638848E+002,   -0.179524656887743E+002
    0.107000000000000E+001,    0.829855414858853E+003,    0.329855414858853E+000,    0.000000000000000E+000,    0.634015888701013E+001,    0.935266379044685E+001,    0.000000000000000E+000,   -0.823035238907901E+002,   -0.181331275837863E+002
    0.109000000000000E+001,    0.835780389392581E+003,    0.335780389392581E+000,    0.000000000000000E+000,    0.636940272742419E+001,    0.928354600955360E+001,    0.000000000000000E+000,   -0.824233498707642E+002,   -0.183123969112402E+002
    0.111000000000000E+001,    0.841692107891483E+003,    0.341692107891483E+000,    0.000000000000000E+000,    0.639814895266413E+001,    0.921555903568980E+001,    0.000000000000000E+000,   -0.825437423487235E+002,   -0.184902940304973E+002
    0.113000000000000E+001,    0.847590336971037E+003,    0.347590336971037E+000,    0.000000000000000E+000,    0.642053587753840E+001,    0.914891712127941E+001,    0.000000000000000E+000,   -0.826646319488785E+002,   -0.186668431273182E+002
    0.115000000000000E+001,    0.853474843779257E+003,    0.353474843779257E+000,    0.000000000000000E+000,    0.643799551052623E+001,    0.908387273110907E+001,    0.000000000000000E+000,   -0.827859110342114E+002,   -0.188420729061727E+002
    0.117000000000000E+001,    0.859345396005891E+003,    0.359345396005891E+000,    0.000000000000000E+000,    0.645136639669475E+001,    0.902071835668048E+001,    0.000000000000000E+000,   -0.829074865862191E+002,   -0.190160173002264E+002
    0.119000000000000E+001,    0.865201761891588E+003,    0.365201761891588E+000,    0.000000000000000E+000,    0.645690333570098E+001,    0.895979049344584E+001,    0.000000000000000E+000,   -0.830292355228915E+002,   -0.191887162342555E+002
    0.121000000000000E+001,    0.871043710237051E+003,    0.371043710237051E+000,    0.000000000000000E+000,    0.645905797234293E+001,    0.890147613267796E+001,    0.000000000000000E+000,   -0.831510430585444E+002,   -0.193602164773565E+002
    0.123000000000000E+001,    0.876871010412163E+003,    0.376871010412163E+000,    0.000000000000000E+000,    0.645835309303685E+001,    0.884622282902591E+001,    0.000000000000000E+000,   -0.832728404834415E+002,   -0.195305726322066E+002
    0.125000000000000E+001,    0.882683432365090E+003,    0.382683432365090E+000,    0.000000000000000E+000,    0.645727265704586E+001,    0.879455480636476E+001,    0.000000000000000E+000,   -0.833945828533188E+002,   -0.196998483302682E+002
    0.127000000000000E+001,    0.888480746631366E+003,    0.388480746631366E+000,    0.000000000000000E+000,    0.646575697213289E+001,    0.874710108924551E+001,    0.000000000000000E+000,   -0.835163301798557E+002,   -0.198681177523473E+002
    0.129000000000000E+001,    0.894262724342951E+003,    0.394262724342951E+000,    0.000000000000000E+000,    0.648687310368814E+001,    0.870465159003474E+001,    0.000000000000000E+000,   -0.836382470460485E+002,   -0.200354677141196E+002
    0.131000000000000E+001,    0.900029137237265E+003,    0.400029137237265E+000,    0.000000000000000E+000,    0.652870441166620E+001,    0.866790890597588E+001,    0.000000000000000E+000,   -0.837605656041075E+002,   -0.202019993818707E+002
    0.133000000000000E+001,    0.905779757666200E+003,    0.405779757666200E+000,    0.000000000000000E+000,    0.646861137923349E+001,    0.856269485192965E+001,    0.000000000000000E+000,   -0.838828239115709E+002,   -0.203675234999857E+002
    0.135000000000000E+001,    0.911514358605109E+003,    0.411514358605109E+000,    0.000000000000000E+000,    0.641483638383523E+001,    0.845827084422108E+001,    0.000000000000000E+000,   -0.840040649788320E+002,   -0.205309931781077E+002
    0.137000000000000E+001,    0.917232713661765E+003,    0.417232713661765E+000,    0.000000000000000E+000,    0.636051327761961E+001,    0.835439776668090E+001,    0.000000000000000E+000,   -0.841242925925526E+002,   -0.206924188094153E+002
    0.139000000000000E+001,    0.922934597085303E+003,    0.422934597085303E+000,    0.000000000000000E+000,    0.630744113405489E+001,    0.825102597272155E+001,    0.000000000000000E+000,   -0.842434861132304E+002,   -0.208518095311860E+002
    0.141000000000000E+001,    0.928619783775128E+003,    0.428619783775128E+000,    0.000000000000000E+000,    0.623001718448595E+001,    0.814820187507155E+001,    0.000000000000000E+000,   -0.843614328559432E+002,   -0.210091751149637E+002
    0.143000000000000E+001,    0.934288049289805E+003,    0.434288049289805E+000,    0.000000000000000E+000,    0.614807696439571E+001,    0.804603189831728E+001,    0.000000000000000E+000,   -0.844778689001812E+002,   -0.211645271302974E+002
    0.145000000000000E+001,    0.939939169855915E+003,    0.439939169855915E+000,    0.000000000000000E+000,    0.606626233441705E+001,    0.794466754871798E+001,    0.000000000000000E+000,   -0.845927367822204E+002,   -0.213178798028897E+002
    0.147000000000000E+001,    0.945572922376896E+003,    0.445572922376896E+000,    0.000000000000000E+000,    0.598106062138673E+001,    0.784429918454704E+001,    0.000000000000000E+000,   -0.847059886945527E+002,   -0.214692507390747E+002
    0.149000000000000E+001,    0.951189084441845E+003,    0.451189084441845E+000,    0.000000000000000E+000,    0.589759532107841E+001,    0.774515406809980E+001,    0.000000000000000E+000,   -0.848175900600246E+002,   -0.216186615992857E+002
    0.151000000000000E+001,    0.956787434334299E+003,    0.456787434334299E+000,    0.000000000000000E+000,    0.580625684296290E+001,    0.764749709984815E+001,    0.000000000000000E+000,   -0.849274676985524E+002,   -0.217661387697970E+002
    0.153000000000000E+001,    0.962367751040992E+003,    0.462367751040992E+000,    0.000000000000000E+000,    0.571330619594508E+001,    0.755163375683153E+001,    0.000000000000000E+000,   -0.850355198824704E+002,   -0.219117140701954E+002
    0.155000000000000E+001,    0.967929814260573E+003,    0.467929814260573E+000,    0.000000000000000E+000,    0.561984175916080E+001,    0.745791535941066E+001,    0.000000000000000E+000,   -0.851417105295603E+002,   -0.220554255325432E+002
    0.157000000000000E+001,    0.973473404412312E+003,    0.473473404412312E+000,    0.000000000000000E+000,    0.552688833024418E+001,    0.736674735144071E+001,    0.000000000000000E+000,   -0.852460215462457E+002,   -0.221973182942816E+002
    0.159000000000000E+001,    0.978998302644761E+003,    0.478998302644761E+000,    0.000000000000000E+000,    0.543087015111900E+001,    0.727860218906397E+001,    0.000000000000000E+000,   -0.853484090927476E+002,   -0.223374456624290E+002
    0.161000000000000E+001,    0.984504290844398E+003,    0.484504290844398E+000,    0.000000000000000E+000,    0.533493592173216E+001,    0.719404049038107E+001,    0.000000000000000E+000,   -0.854488220672810E+002,   -0.224758704395246E+002
    0.163000000000000E+001,    0.989991151644237E+003,    0.489991151644237E+000,    0.000000000000000E+000,    0.525053068879422E+001,    0.711374964363331E+001,    0.000000000000000E+000,   -0.855473265653737E+002,   -0.226126666754075E+002
    0.165000000000000E+001,    0.995458668432407E+003,    0.495458668432407E+000,    0.000000000000000E+000,    0.518526199618341E+001,    0.703862561169451E+001,    0.000000000000000E+000,   -0.856441195348575E+002,   -0.227479221932360E+002
    0.167000000000000E+001,    0.100090662536071E+004,    0.500906625360710E+000,    0.000000000000000E+000,    0.512052939429758E+001,    0.695600619629484E+001,    0.000000000000000E+000,   -0.857393027125971E+002,   -0.228816746181314E+002
    0.169000000000000E+001,    0.100633480735313E+004,    0.506334807353133E+000,    0.000000000000000E+000,    0.490083361868035E+001,    0.680893314736777E+001,    0.000000000000000E+000,   -0.858317636293268E+002,   -0.230135007260235E+002
    0.171000000000000E+001,    0.101174300011434E+004,    0.511743000114345E+000,    0.000000000000000E+000,    0.470682278309295E+001,    0.666271168903937E+001,    0.000000000000000E+000,   -0.859204761549218E+002,   -0.231424890887719E+002
    0.173000000000000E+001,    0.101713099013816E+004,    0.517130990138157E+000,    0.000000000000000E+000,    0.451961584732130E+001,    0.651693985299613E+001,    0.000000000000000E+000,   -0.860055991768794E+002,   -0.232686488225917E+002
    0.175000000000000E+001,    0.102249856471595E+004,    0.522498564715949E+000,    0.000000000000000E+000,    0.432941110504856E+001,    0.637143596279851E+001,    0.000000000000000E+000,   -0.860871014030740E+002,   -0.233919852407617E+002
    0.177000000000000E+001,    0.102784551194507E+004,    0.527845511945066E+000,    0.000000000000000E+000,    0.414069892750574E+001,    0.622612664235198E+001,    0.000000000000000E+000,   -0.861649324119958E+002,   -0.235125020030584E+002
    0.179000000000000E+001,    0.103317162073719E+004,    0.533171620737189E+000,    0.000000000000000E+000,    0.394231383230010E+001,    0.608100284417391E+001,    0.000000000000000E+000,   -0.862389974192457E+002,   -0.236302023830078E+002
    0.181000000000000E+001,    0.103847668082666E+004,    0.538476680826660E+000,    0.000000000000000E+000,    0.373686754907598E+001,    0.593610030163907E+001,    0.000000000000000E+000,   -0.863091273582910E+002,   -0.237450901407193E+002
    0.183000000000000E+001,    0.104376048277879E+004,    0.543760482778792E+000,    0.000000000000000E+000,    0.352545069116903E+001,    0.579148987848305E+001,    0.000000000000000E+000,   -0.863751858669624E+002,   -0.238571701982717E+002
    0.185000000000000E+001,    0.104902281799813E+004,    0.549022817998132E+000,    0.000000000000000E+000,    0.331306446974573E+001,    0.564727262809343E+001,    0.000000000000000E+000,   -0.864370893182721E+002,   -0.239664492104952E+002
    0.187000000000000E+001,    0.105426347873669E+004,    0.554263478736694E+000,    0.000000000000000E+000,    0.310023032927464E+001,    0.550357754461769E+001,    0.000000000000000E+000,   -0.864947990085181E+002,   -0.240729360830517E+002
    0.189000000000000E+001,    0.105948225810217E+004,    0.559482258102167E+000,    0.000000000000000E+000,    0.287419205205418E+001,    0.536056117933051E+001,    0.000000000000000E+000,   -0.865481996874882E+002,   -0.241766424722844E+002
    0.191000000000000E+001,    0.106467895006608E+004,    0.564678950066077E+000,    0.000000000000000E+000,    0.264618341404940E+001,    0.521840883666025E+001,    0.000000000000000E+000,   -0.865971643620426E+002,   -0.242775832941117E+002
    0.193000000000000E+001,    0.106985334947192E+004,    0.569853349471924E+000,    0.000000000000000E+000,    0.241536193381821E+001,    0.507733740795842E+001,    0.000000000000000E+000,   -0.866416197477196E+002,   -0.243757772678429E+002
    0.195000000000000E+001,    0.107500525204328E+004,    0.575005252043279E+000,    0.000000000000000E+000,    0.217988936133025E+001,    0.493760025397781E+001,    0.000000000000000E+000,   -0.866814628876999E+002,   -0.244712475241807E+002
    0.197000000000000E+001,    0.108013445439185E+004,    0.580134454391849E+000,    0.000000000000000E+000,    0.194566507822702E+001,    0.479949511924549E+001,    0.000000000000000E+000,   -0.867166223594009E+002,   -0.245640223161553E+002
    0.199000000000000E+001,    0.108524075402551E+004,    0.585240754025510E+000,    0.000000000000000E+000,    0.171083468578299E+001,    0.466337732709140E+001,    0.000000000000000E+000,   -0.867471004404019E+002,   -0.246541358921548E+002
    0.201000000000000E+001,    0.109032394935629E+004,    0.590323949356295E+000,    0.000000000000000E+000,    0.149530239662878E+001,    0.452968389275715E+001,    0.000000000000000E+000,   -0.867730247175822E+002,   -0.247416296356632E+002
    0.203000000000000E+001,    0.109538383970836E+004,    0.595383839708355E+000,    0.000000000000000E+000,    0.129947741349303E+001,    0.439898440010123E+001,    0.000000000000000E+000,   -0.867945736443733E+002,   -0.248265536893698E+002
    0.205000000000000E+001,    0.110042022532588E+004,    0.600420225325884E+000,    0.000000000000000E+000,    0.114629201884487E+001,    0.426750406179504E+001,    0.000000000000000E+000,   -0.868120133713113E+002,   -0.249089469219088E+002
    0.207000000000000E+001,    0.110543290738100E+004,    0.605432907381001E+000,    0.000000000000000E+000,    0.745284795777379E+000,    0.408943985138882E+001,    0.000000000000000E+000,   -0.868241633064532E+002,   -0.249885629799754E+002
    0.209000000000000E+001,    0.111042168798160E+004,    0.610421687981602E+000,    0.000000000000000E+000,    0.409795983075173E+000,    0.391216218903695E+001,    0.000000000000000E+000,   -0.868297007145961E+002,   -0.250647460391006E+002
    0.211000000000000E+001,    0.111538637017917E+004,    0.615386370179172E+000,    0.000000000000000E+000,    0.909697754480101E-001,    0.373541581366680E+001,    0.000000000000000E+000,   -0.868290710227168E+002,   -0.251375062097054E+002
    0.213000000000000E+001,    0.112032675797656E+004,    0.620326757976556E+000,    0.000000000000000E+000,   -0.222833919267195E+000,    0.355911372326123E+001,    0.000000000000000E+000,   -0.868223385171826E+002,   -0.252068516881626E+002
    0.215000000000000E+001,    0.112524265633571E+004,    0.625242656335705E+000,    0.000000000000000E+000,   -0.536426136466544E+000,    0.338325153028136E+001,    0.000000000000000E+000,   -0.868094649283159E+002,   -0.252727903933385E+002
    0.217000000000000E+001,    0.113013387118537E+004,    0.630133871185369E+000,    0.000000000000000E+000,   -0.858005396306685E+000,    0.320787445542438E+001,    0.000000000000000E+000,   -0.867903405577509E+002,   -0.253353309403767E+002
    0.219000000000000E+001,    0.113500020942876E+004,    0.635000209428761E+000,    0.000000000000000E+000,   -0.119943237296956E+001,    0.303306285605942E+001,    0.000000000000000E+000,   -0.867648054446408E+002,   -0.253944833217799E+002
    0.221000000000000E+001,    0.113984147895118E+004,    0.639841478951178E+000,    0.000000000000000E+000,   -0.153343643766629E+001,    0.285892522875736E+001,    0.000000000000000E+000,   -0.867327682606907E+002,   -0.254502594444282E+002
    0.223000000000000E+001,    0.114465748862759E+004,    0.644657488627591E+000,    0.000000000000000E+000,   -0.186941054499956E+001,    0.268559479949431E+001,    0.000000000000000E+000,   -0.866941857404312E+002,   -0.255026735931487E+002
    0.225000000000000E+001,    0.114944804833018E+004,    0.649448048330184E+000,    0.000000000000000E+000,   -0.221296820440488E+001,    0.251322819709043E+001,    0.000000000000000E+000,   -0.866489388222760E+002,   -0.255517428609386E+002
    0.227000000000000E+001,    0.115421296893586E+004,    0.654212968935861E+000,    0.000000000000000E+000,   -0.256077939633827E+001,    0.234200559103740E+001,    0.000000000000000E+000,   -0.865968980242682E+002,   -0.255974875729285E+002
    0.229000000000000E+001,    0.115895206233372E+004,    0.658952062333717E+000,    0.000000000000000E+000,   -0.291163717307013E+001,    0.217213207251108E+001,    0.000000000000000E+000,   -0.865379699949463E+002,   -0.256399317257797E+002
    0.231000000000000E+001,    0.116366514143246E+004,    0.663665141432458E+000,    0.000000000000000E+000,   -0.326427603391440E+001,    0.200384029678984E+001,    0.000000000000000E+000,   -0.864720704358915E+002,   -0.256791034630318E+002
    0.233000000000000E+001,    0.116835202016779E+004,    0.668352020167793E+000,    0.000000000000000E+000,   -0.362329901489315E+001,    0.183739461672102E+001,    0.000000000000000E+000,   -0.863991506500327E+002,   -0.257150356089798E+002
    0.235000000000000E+001,    0.117301251350977E+004,    0.673012513509773E+000,    0.000000000000000E+000,   -0.397887341403531E+001,    0.167309720570870E+001,    0.000000000000000E+000,   -0.863192126782008E+002,   -0.257477662892104E+002
    0.237000000000000E+001,    0.117764643747010E+004,    0.677646437470102E+000,    0.000000000000000E+000,   -0.433278778293948E+001,    0.151129711537662E+001,    0.000000000000000E+000,   -0.862322637468228E+002,   -0.257773396764732E+002
    0.239000000000000E+001,    0.118225360910940E+004,    0.682253609109396E+000,    0.000000000000000E+000,   -0.468820400258532E+001,    0.135240411698476E+001,    0.000000000000000E+000,   -0.861382675131192E+002,   -0.258038069198234E+002
    0.241000000000000E+001,    0.118683384654441E+004,    0.686833846544408E+000,    0.000000000000000E+000,   -0.503734202533786E+001,    0.119691134035505E+001,    0.000000000000000E+000,   -0.860372229759947E+002,   -0.258272273521874E+002
    0.243000000000000E+001,    0.119138696895521E+004,    0.691386968955206E+000,    0.000000000000000E+000,   -0.537740820371697E+001,    0.104543671375221E+001,    0.000000000000000E+000,   -0.859292152106128E+002,   -0.258476701519272E+002
    0.245000000000000E+001,    0.119591279659231E+004,    0.695912796592314E+000,    0.000000000000000E+000,   -0.569249366676292E+001,    0.898811681149055E+000,    0.000000000000000E+000,   -0.858144734680065E+002,   -0.258652168341548E+002
    0.247000000000000E+001,    0.120041115078381E+004,    0.700411150783806E+000,    0.000000000000000E+000,   -0.597966363722198E+001,    0.749786122242145E+000,    0.000000000000000E+000,   -0.856933554419468E+002,   -0.258798989391379E+002
