#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.145000000000000E+000,    0.403451833957395E+003,    0.517259169786975E-001,    0.344839446524650E-001,    0.000000000000000E+000,    0.684180329689172E+000,    0.234596679290150E-001,    0.000000000000000E+000,   -0.851384646255265E+001,   -0.340805211037743E-004
    0.155000000000000E+000,    0.403943285077958E+003,    0.519716425389789E-001,    0.346477616926526E-001,    0.000000000000000E+000,    0.708817536124148E+000,    0.236237240138964E-001,    0.000000000000000E+000,   -0.852079029203170E+001,   -0.365628759794712E-004
    0.165000000000000E+000,    0.404467202153568E+003,    0.522336010767839E-001,    0.348224007178560E-001,    0.472810435162005E-312,    0.732116609428084E+000,    0.237986004526407E-001,    0.000000000000000E+000,   -0.852796190655158E+001,   -0.390718068720204E-004
    0.175000000000000E+000,    0.405023527730814E+003,    0.525117638654068E-001,    0.350078425769379E-001,    0.212199564472184E-316,    0.754319951527490E+000,    0.239842713868222E-001,    0.000000000000000E+000,   -0.853535037537135E+001,   -0.416090855224459E-004
    0.185000000000000E+000,    0.405612200802326E+003,    0.528061004011632E-001,    0.352040669341088E-001,    0.000000000000000E+000,    0.775406899183905E+000,    0.241807083064838E-001,    0.000000000000000E+000,   -0.854294645623951E+001,   -0.441764938189760E-004
    0.195000000000000E+000,    0.406233156813470E+003,    0.531165784067351E-001,    0.354110522711568E-001,    0.472810434954498E-312,    0.795702498566725E+000,    0.243878799033736E-001,    0.000000000000000E+000,   -0.855074062978108E+001,   -0.467758242442121E-004
    0.205000000000000E+000,    0.406886327669421E+003,    0.534431638347105E-001,    0.356287758898070E-001,    0.000000000000000E+000,    0.815251813783025E+000,    0.246057518660482E-001,    0.000000000000000E+000,   -0.855872628695731E+001,   -0.494088802805160E-004
    0.215000000000000E+000,    0.407571641742633E+003,    0.537858208713168E-001,    0.358572139142112E-001,    0.000000000000000E+000,    0.834177394244746E+000,    0.248342866858314E-001,    0.000000000000000E+000,   -0.856689694738267E+001,   -0.520774767886265E-004
    0.225000000000000E+000,    0.408289023880697E+003,    0.541445119403485E-001,    0.360963412935657E-001,    0.000000000000000E+000,    0.852585776335729E+000,    0.250734434616748E-001,    0.000000000000000E+000,   -0.857524731825490E+001,   -0.547834403515836E-004
    0.235000000000000E+000,    0.409038395414576E+003,    0.545191977072880E-001,    0.363461318048587E-001,    0.000000000000000E+000,    0.870549081644406E+000,    0.253231776631702E-001,    0.000000000000000E+000,   -0.858377277591109E+001,   -0.575286095785605E-004
    0.245000000000000E+000,    0.409819674167237E+003,    0.549098370836185E-001,    0.366065580557457E-001,    0.000000000000000E+000,    0.888358473640186E+000,    0.255834409407347E-001,    0.000000000000000E+000,   -0.859246956829793E+001,   -0.603148353719350E-004
    0.255000000000000E+000,    0.410632774462661E+003,    0.553163872313303E-001,    0.368775914875535E-001,    0.000000000000000E+000,    0.905765738996332E+000,    0.258541808616396E-001,    0.000000000000000E+000,   -0.860133655009609E+001,   -0.631439811511506E-004
    0.265000000000000E+000,    0.411477607135237E+003,    0.557388035676183E-001,    0.371592023784122E-001,    0.000000000000000E+000,    0.922902429649417E+000,    0.261353407014572E-001,    0.000000000000000E+000,   -0.861037046384637E+001,   -0.660179230358844E-004
    0.275000000000000E+000,    0.412354079539542E+003,    0.561770397697711E-001,    0.374513598465140E-001,    0.000000000000000E+000,    0.939876752332297E+000,    0.264268591986169E-001,    0.000000000000000E+000,   -0.861956893435847E+001,   -0.689385499840026E-004
    0.285000000000000E+000,    0.413262095560501E+003,    0.566310477802505E-001,    0.377540318535003E-001,    0.000000000000000E+000,    0.956700193478742E+000,    0.267286702797259E-001,    0.000000000000000E+000,   -0.862893046930671E+001,   -0.719077638794908E-004
    0.295000000000000E+000,    0.414201555623924E+003,    0.571007778119621E-001,    0.380671852079747E-001,    0.000000000000000E+000,    0.973466671719797E+000,    0.270407028268399E-001,    0.000000000000000E+000,   -0.863845423661807E+001,   -0.749274795766625E-004
    0.305000000000000E+000,    0.415172356707429E+003,    0.575861783537144E-001,    0.383907855691430E-001,    0.000000000000000E+000,    0.990105565584185E+000,    0.273628804273515E-001,    0.000000000000000E+000,   -0.864813937508560E+001,   -0.779996248850498E-004
    0.315000000000000E+000,    0.416174392351736E+003,    0.580871961758682E-001,    0.387247974505788E-001,    0.000000000000000E+000,    0.100664136620211E+001,    0.276951210708581E-001,    0.000000000000000E+000,   -0.865798524206322E+001,   -0.811261405111463E-004
    0.325000000000000E+000,    0.417207552672346E+003,    0.586037763361733E-001,    0.390691842241155E-001,    0.000000000000000E+000,    0.102331170994700E+001,    0.280373369074192E-001,    0.000000000000000E+000,   -0.866799058388641E+001,   -0.843089799333957E-004
    0.335000000000000E+000,    0.418271724371587E+003,    0.591358621857936E-001,    0.394239081238624E-001,    0.000000000000000E+000,    0.104007979284317E+001,    0.283894339608722E-001,    0.000000000000000E+000,   -0.867815731636120E+001,   -0.875501092327799E-004
    0.345000000000000E+000,    0.419366790751040E+003,    0.596833953755199E-001,    0.397889302503466E-001,    0.000000000000000E+000,    0.105688071432170E+001,    0.287513118630751E-001,    0.000000000000000E+000,   -0.868848618990548E+001,   -0.908515068506580E-004
    0.355000000000000E+000,    0.420492631724335E+003,    0.602463158621677E-001,    0.401642105747784E-001,    0.000000000000000E+000,    0.107362304793245E+001,    0.291228635605429E-001,    0.000000000000000E+000,   -0.869897785502803E+001,   -0.942151632937337E-004
    0.365000000000000E+000,    0.421649123830324E+003,    0.608245619151620E-001,    0.405497079434414E-001,    0.000000000000000E+000,    0.109039178929505E+001,    0.295039750412978E-001,    0.000000000000000E+000,   -0.870963174634736E+001,   -0.976430807743810E-004
    0.375000000000000E+000,    0.422836140246614E+003,    0.614180701233070E-001,    0.409453800822047E-001,    0.000000000000000E+000,    0.110731208204542E+001,    0.298945250313214E-001,    0.000000000000000E+000,   -0.872044806566449E+001,   -0.101137272780620E-003
    0.385000000000000E+000,    0.424053550803479E+003,    0.620267754017394E-001,    0.413511836011596E-001,    0.000000000000000E+000,    0.112415731932915E+001,    0.302943847110147E-001,    0.000000000000000E+000,   -0.873142836545808E+001,   -0.104699763583267E-003
    0.395000000000000E+000,    0.425301221998132E+003,    0.626506109990659E-001,    0.417670739993772E-001,    0.000000000000000E+000,    0.114117378082728E+001,    0.307034174565845E-001,    0.000000000000000E+000,   -0.874257222589148E+001,   -0.108332587673898E-003
    0.405000000000000E+000,    0.426579017009366E+003,    0.632895085046832E-001,    0.421930056697888E-001,    0.000000000000000E+000,    0.115802826871420E+001,    0.311214785176508E-001,    0.000000000000000E+000,   -0.875388100295139E+001,   -0.112037789123535E-003
    0.415000000000000E+000,    0.427886795712561E+003,    0.639433978562803E-001,    0.426289319041869E-001,    0.000000000000000E+000,    0.117498682042710E+001,    0.315484147398023E-001,    0.000000000000000E+000,   -0.876535290359628E+001,   -0.115817420877758E-003
    0.425000000000000E+000,    0.429224414695042E+003,    0.646122073475209E-001,    0.430748048983473E-001,    0.000000000000000E+000,    0.119201229506974E+001,    0.319840642754210E-001,    0.000000000000000E+000,   -0.877698958185030E+001,   -0.119673543970735E-003
    0.435000000000000E+000,    0.430591727271815E+003,    0.652958636359077E-001,    0.435305757572718E-001,    0.000000000000000E+000,    0.120906283494053E+001,    0.324282563352144E-001,    0.000000000000000E+000,   -0.878879125627295E+001,   -0.123608226661018E-003
    0.445000000000000E+000,    0.431988583501649E+003,    0.659942917508244E-001,    0.439961945005496E-001,    0.000000000000000E+000,    0.122607608892040E+001,    0.328808108247621E-001,    0.000000000000000E+000,   -0.880075809158378E+001,   -0.127623543491917E-003
    0.455000000000000E+000,    0.433414830203515E+003,    0.667074151017577E-001,    0.444716100678385E-001,    0.000000000000000E+000,    0.124331965006281E+001,    0.333415381693123E-001,    0.000000000000000E+000,   -0.881289030988000E+001,   -0.131721574269565E-003
    0.465000000000000E+000,    0.434870310973392E+003,    0.674351554866960E-001,    0.449567703244640E-001,    0.000000000000000E+000,    0.126059652421991E+001,    0.338102389604147E-001,    0.000000000000000E+000,   -0.882518961854690E+001,   -0.135904402956437E-003
    0.475000000000000E+000,    0.436354866201410E+003,    0.681774331007052E-001,    0.454516220671368E-001,    0.000000000000000E+000,    0.127797409881708E+001,    0.342867037030335E-001,    0.000000000000000E+000,   -0.883765611984562E+001,   -0.140174116480917E-003
    0.485000000000000E+000,    0.437868333089360E+003,    0.689341665446802E-001,    0.459561110297868E-001,    0.000000000000000E+000,    0.129543602905547E+001,    0.347707125835943E-001,    0.000000000000000E+000,   -0.885029118972485E+001,   -0.144532803467650E-003
    0.495000000000000E+000,    0.439410545668543E+003,    0.697052728342713E-001,    0.464701818895142E-001,    0.000000000000000E+000,    0.131307098371003E+001,    0.352620351926771E-001,    0.000000000000000E+000,   -0.886309681124306E+001,   -0.148982552869637E-003
    0.505000000000000E+000,    0.440981334817969E+003,    0.704906674089843E-001,    0.469937782726562E-001,    0.000000000000000E+000,    0.133102541351952E+001,    0.357604302501673E-001,    0.000000000000000E+000,   -0.887607340454015E+001,   -0.153525452521411E-003
    0.515000000000000E+000,    0.442580528282907E+003,    0.712902641414533E-001,    0.475268427609689E-001,    0.000000000000000E+000,    0.134890636581220E+001,    0.362656454039577E-001,    0.000000000000000E+000,   -0.888922342027264E+001,   -0.158163587598164E-003
    0.525000000000000E+000,    0.444207950693772E+003,    0.721039753468862E-001,    0.480693168979241E-001,    0.000000000000000E+000,    0.136703233152701E+001,    0.367774169728233E-001,    0.000000000000000E+000,   -0.890254792446916E+001,   -0.162899038983889E-003
    0.535000000000000E+000,    0.445863423585359E+003,    0.729317117926794E-001,    0.486211411951196E-001,    0.000000000000000E+000,    0.138522840517335E+001,    0.372954697182533E-001,    0.000000000000000E+000,   -0.891604785762557E+001,   -0.167733881550522E-003
    0.545000000000000E+000,    0.447546765416408E+003,    0.737733827082041E-001,    0.491822551388027E-001,    0.000000000000000E+000,    0.140330748294422E+001,    0.378195166456223E-001,    0.000000000000000E+000,   -0.892972347975964E+001,   -0.172670182338708E-003
    0.555000000000000E+000,    0.449257791589519E+003,    0.746288957947595E-001,    0.497525971965063E-001,    0.000000000000000E+000,    0.142159167192874E+001,    0.383492587856456E-001,    0.000000000000000E+000,   -0.894357330589529E+001,   -0.177709998649775E-003
    0.565000000000000E+000,    0.450996314471390E+003,    0.754981572356949E-001,    0.503321048237966E-001,    0.000000000000000E+000,    0.144012488505984E+001,    0.388843850362407E-001,    0.000000000000000E+000,   -0.895760036686653E+001,   -0.182855376045479E-003
    0.575000000000000E+000,    0.452762143413395E+003,    0.763810717066977E-001,    0.509207144711318E-001,    0.000000000000000E+000,    0.145859551704577E+001,    0.394245719343503E-001,    0.000000000000000E+000,   -0.897180656988629E+001,   -0.188108346244256E-003
    0.585000000000000E+000,    0.454555084772493E+003,    0.772775423862465E-001,    0.515183615908310E-001,    0.000000000000000E+000,    0.147694383483546E+001,    0.399694835353229E-001,    0.000000000000000E+000,   -0.898619035898586E+001,   -0.193470924933296E-003
    0.595000000000000E+000,    0.456374941932458E+003,    0.781874709662291E-001,    0.521249806441527E-001,    0.000000000000000E+000,    0.149556278416365E+001,    0.405187712333411E-001,    0.000000000000000E+000,   -0.900075161104682E+001,   -0.198945109474296E-003
    0.605000000000000E+000,    0.458221515325445E+003,    0.791107576627227E-001,    0.527405051084818E-001,    0.000000000000000E+000,    0.151402898923690E+001,    0.410720736247519E-001,    0.000000000000000E+000,   -0.901549192804494E+001,   -0.204532876525639E-003
    0.615000000000000E+000,    0.460094602453873E+003,    0.800473012269364E-001,    0.533648674846243E-001,    0.000000000000000E+000,    0.153263850963764E+001,    0.416290164613447E-001,    0.000000000000000E+000,   -0.903041137327727E+001,   -0.210236179560412E-003
    0.625000000000000E+000,    0.461993997912629E+003,    0.809969989563147E-001,    0.539979993042098E-001,    0.000000000000000E+000,    0.155123427498360E+001,    0.421892124193555E-001,    0.000000000000000E+000,   -0.904551034167481E+001,   -0.216056946294143E-003
    0.635000000000000E+000,    0.463919493411599E+003,    0.819597467057994E-001,    0.546398311371996E-001,    0.000000000000000E+000,    0.156984081646400E+001,    0.427522611556400E-001,    0.000000000000000E+000,   -0.906078881728547E+001,   -0.221997076020655E-003
    0.645000000000000E+000,    0.465870877798501E+003,    0.829354388992506E-001,    0.552902925995004E-001,    0.000000000000000E+000,    0.158835510500155E+001,    0.433177491343753E-001,    0.000000000000000E+000,   -0.907624728221553E+001,   -0.228058436845273E-003
    0.655000000000000E+000,    0.467847937082048E+003,    0.839239685410241E-001,    0.559493123606827E-001,    0.000000000000000E+000,    0.160686142478624E+001,    0.438852496295090E-001,    0.000000000000000E+000,   -0.909188297667011E+001,   -0.234242862836800E-003
    0.665000000000000E+000,    0.469850454455410E+003,    0.849252272277051E-001,    0.566168181518034E-001,    0.000000000000000E+000,    0.162539969647234E+001,    0.444543227030792E-001,    0.000000000000000E+000,   -0.910769698098090E+001,   -0.240552151087067E-003
    0.675000000000000E+000,    0.471878210319991E+003,    0.859391051599954E-001,    0.572927367733303E-001,    0.000000000000000E+000,    0.164383234336342E+001,    0.450245151982339E-001,    0.000000000000000E+000,   -0.912368907619611E+001,   -0.246988058671882E-003
    0.685000000000000E+000,    0.473930982309509E+003,    0.869654911547543E-001,    0.579769941031696E-001,    0.000000000000000E+000,    0.166235294521323E+001,    0.455953607348502E-001,    0.000000000000000E+000,   -0.913985915711262E+001,   -0.253552299533801E-003
    0.695000000000000E+000,    0.476008545314383E+003,    0.880042726571913E-001,    0.586695151047942E-001,    0.000000000000000E+000,    0.168098237733587E+001,    0.461663797788992E-001,    0.000000000000000E+000,   -0.915620709134753E+001,   -0.260246541277849E-003
    0.705000000000000E+000,    0.478110671506417E+003,    0.890553357532086E-001,    0.593702238354724E-001,    0.000000000000000E+000,    0.170025519813505E+001,    0.467370796834068E-001,    0.000000000000000E+000,   -0.917273682978376E+001,   -0.267072401873918E-003
    0.715000000000000E+000,    0.480237130363786E+003,    0.901185651818932E-001,    0.600790434545955E-001,    0.000000000000000E+000,    0.171950957948627E+001,    0.473069547935468E-001,    0.000000000000000E+000,   -0.918945161428164E+001,   -0.274031446296797E-003
    0.725000000000000E+000,    0.482387688696314E+003,    0.911938443481569E-001,    0.607958962321046E-001,    0.000000000000000E+000,    0.173873741320178E+001,    0.478754865311085E-001,    0.000000000000000E+000,   -0.920635154511648E+001,   -0.281125183065756E-003
    0.735000000000000E+000,    0.484562110671043E+003,    0.922810553355217E-001,    0.615207035570145E-001,    0.000000000000000E+000,    0.175791222387695E+001,    0.484421435778046E-001,    0.000000000000000E+000,   -0.922343576370930E+001,   -0.288355060727753E-003
    0.745000000000000E+000,    0.486760157838102E+003,    0.933800789190511E-001,    0.622533859460341E-001,    0.000000000000000E+000,    0.177714249174022E+001,    0.490063819800651E-001,    0.000000000000000E+000,   -0.924070326347158E+001,   -0.295722464250637E-003
    0.755000000000000E+000,    0.488981589156849E+003,    0.944907945784244E-001,    0.629938630522830E-001,    0.000000000000000E+000,    0.179632518236055E+001,    0.495676454094036E-001,    0.000000000000000E+000,   -0.925815449431843E+001,   -0.303228711367672E-003
    0.765000000000000E+000,    0.491226161022306E+003,    0.956130805111529E-001,    0.637420536741019E-001,    0.000000000000000E+000,    0.181598169514712E+001,    0.501253690703254E-001,    0.000000000000000E+000,   -0.927579009226755E+001,   -0.310875049138791E-003
    0.775000000000000E+000,    0.493493627291874E+003,    0.967468136459369E-001,    0.644978757639579E-001,    0.000000000000000E+000,    0.183658872460289E+001,    0.506794663358182E-001,    0.000000000000000E+000,   -0.929361490127442E+001,   -0.318662687494643E-003
    0.785000000000000E+000,    0.495783739312325E+003,    0.978918696561623E-001,    0.652612464374416E-001,    0.000000000000000E+000,    0.185899895722672E+001,    0.512981118699247E-001,    0.000000000000000E+000,   -0.931163588903727E+001,   -0.326597696744317E-003
    0.795000000000000E+000,    0.498096245947068E+003,    0.990481229735340E-001,    0.660320819823560E-001,    0.000000000000000E+000,    0.188439526205751E+001,    0.626881247085193E-001,    0.000000000000000E+000,   -0.932987215137960E+001,   -0.335373733383151E-003
    0.805000000000000E+000,    0.500430893603692E+003,    0.100215446801846E+000,    0.668102978678973E-001,    0.000000000000000E+000,    0.191018294022340E+001,    0.101080722745717E+000,    0.000000000000000E+000,   -0.934833389348157E+001,   -0.347416342979047E-003
    0.815000000000000E+000,    0.502787426261771E+003,    0.101393713130886E+000,    0.675958087539238E-001,    0.000000000000000E+000,    0.191746235826040E+001,    0.559860407100991E-001,    0.000000000000000E+000,   -0.936696125424441E+001,   -0.359140324787677E-003
    0.825000000000000E+000,    0.505165585500945E+003,    0.102582792750472E+000,    0.683885285003150E-001,    0.000000000000000E+000,    0.192805512178152E+001,    0.563212577823912E-001,    0.000000000000000E+000,   -0.938569139017792E+001,   -0.368082872116964E-003
    0.835000000000000E+000,    0.507565110529253E+003,    0.103782555264626E+000,    0.691883701764176E-001,    0.000000000000000E+000,    0.194011636934704E+001,    0.569437482023877E-001,    0.000000000000000E+000,   -0.940453850303428E+001,   -0.377168287749572E-003
    0.845000000000000E+000,    0.509985738211735E+003,    0.104992869105867E+000,    0.699952460705783E-001,    0.000000000000000E+000,    0.195270967895777E+001,    0.575627060488279E-001,    0.000000000000000E+000,   -0.942350616594640E+001,   -0.386418965884046E-003
    0.855000000000000E+000,    0.512427203099288E+003,    0.106213601549644E+000,    0.708090676997628E-001,    0.000000000000000E+000,    0.196602147101150E+001,    0.581753883264493E-001,    0.000000000000000E+000,   -0.944259617181662E+001,   -0.395836124011847E-003
    0.865000000000000E+000,    0.514889237457775E+003,    0.107444618728888E+000,    0.716297458192585E-001,    0.000000000000000E+000,    0.197949000561898E+001,    0.587811336118494E-001,    0.000000000000000E+000,   -0.946181389111031E+001,   -0.405420718008691E-003
    0.875000000000000E+000,    0.517371571297384E+003,    0.108685785648692E+000,    0.724571904324613E-001,    0.000000000000000E+000,    0.199299951902031E+001,    0.593792869076861E-001,    0.000000000000000E+000,   -0.948115890201563E+001,   -0.415173600740846E-003
    0.885000000000000E+000,    0.519873932402235E+003,    0.109936966201117E+000,    0.732913108007449E-001,    0.000000000000000E+000,    0.200628626384186E+001,    0.599691838289242E-001,    0.000000000000000E+000,   -0.950062755484185E+001,   -0.425095519149824E-003
    0.895000000000000E+000,    0.522396046360234E+003,    0.111198023180117E+000,    0.741320154534114E-001,    0.000000000000000E+000,    0.201938409439322E+001,    0.605501510934737E-001,    0.000000000000000E+000,   -0.952022033077968E+001,   -0.435187110019174E-003
    0.905000000000000E+000,    0.524937636593165E+003,    0.112468818296582E+000,    0.749792121977216E-001,    0.000000000000000E+000,    0.203191717424521E+001,    0.611215068738203E-001,    0.000000000000000E+000,   -0.953993481764710E+001,   -0.445448895705968E-003
    0.915000000000000E+000,    0.527498424387016E+003,    0.113749212193508E+000,    0.758328081290055E-001,    0.000000000000000E+000,    0.204392845520560E+001,    0.616825614237273E-001,    0.000000000000000E+000,   -0.955976579171808E+001,   -0.455881279878743E-003
    0.925000000000000E+000,    0.530078128922550E+003,    0.115039064461275E+000,    0.766927096408501E-001,    0.000000000000000E+000,    0.205518393805106E+001,    0.622326175720719E-001,    0.000000000000000E+000,   -0.957970752383878E+001,   -0.466484543260789E-003
    0.935000000000000E+000,    0.532676467306093E+003,    0.116338233653047E+000,    0.775588224353643E-001,    0.000000000000000E+000,    0.206562536963313E+001,    0.627709713776737E-001,    0.000000000000000E+000,   -0.959975060338287E+001,   -0.477258839381753E-003
    0.945000000000000E+000,    0.535293154600560E+003,    0.117646577300280E+000,    0.784310515335202E-001,    0.000000000000000E+000,    0.207502558756778E+001,    0.632969126545131E-001,    0.000000000000000E+000,   -0.961988721003020E+001,   -0.488204190349508E-003
    0.955000000000000E+000,    0.537927903856704E+003,    0.118963951928352E+000,    0.793093012855679E-001,    0.000000000000000E+000,    0.208413439653845E+001,    0.638097256550869E-001,    0.000000000000000E+000,   -0.964010964567092E+001,   -0.499320482654404E-003
    0.965000000000000E+000,    0.540580426144575E+003,    0.120290213072288E+000,    0.801934753815251E-001,    0.000000000000000E+000,    0.209244939285493E+001,    0.643086897435722E-001,    0.000000000000000E+000,   -0.966041370094489E+001,   -0.510607463006310E-003
    0.975000000000000E+000,    0.543250430585215E+003,    0.121625215292608E+000,    0.810834768617385E-001,    0.000000000000000E+000,    0.210016425172498E+001,    0.647930800353988E-001,    0.000000000000000E+000,   -0.968079072899564E+001,   -0.522064734208381E-003
    0.985000000000000E+000,    0.545937624382549E+003,    0.122968812191274E+000,    0.819792081275163E-001,    0.000000000000000E+000,    0.210667414908677E+001,    0.652621681729569E-001,    0.000000000000000E+000,   -0.970123291950905E+001,   -0.533691751106490E-003
    0.995000000000000E+000,    0.548641712855494E+003,    0.124320856427747E+000,    0.828805709518314E-001,    0.000000000000000E+000,    0.211285451338881E+001,    0.657152229829806E-001,    0.000000000000000E+000,   -0.972173165988890E+001,   -0.545487816569588E-003
    0.100500000000000E+001,    0.551362399470278E+003,    0.125681199735139E+000,    0.837874664900926E-001,    0.000000000000000E+000,    0.211970538946387E+001,    0.661515113136898E-001,    0.000000000000000E+000,   -0.974228767989685E+001,   -0.557452077565070E-003
    0.101500000000000E+001,    0.554099385872953E+003,    0.127049692936476E+000,    0.846997952909843E-001,    0.000000000000000E+000,    0.212607398373006E+001,    0.665702987780177E-001,    0.000000000000000E+000,   -0.976290102436177E+001,   -0.569583521297933E-003
    0.102500000000000E+001,    0.556852371922117E+003,    0.128426185961059E+000,    0.856174573073725E-001,    0.000000000000000E+000,    0.213117043558261E+001,    0.669708505721129E-001,    0.000000000000000E+000,   -0.978356206393799E+001,   -0.581880971447973E-003
    0.103500000000000E+001,    0.559621055721828E+003,    0.129810527860914E+000,    0.865403519072760E-001,    0.000000000000000E+000,    0.213506257800119E+001,    0.673524323119402E-001,    0.000000000000000E+000,   -0.980426053459755E+001,   -0.594343084491592E-003
    0.104500000000000E+001,    0.562405133654705E+003,    0.131202566827353E+000,    0.874683778849018E-001,    0.000000000000000E+000,    0.213822651647464E+001,    0.677143108670397E-001,    0.000000000000000E+000,   -0.982498634972714E+001,   -0.606968346156471E-003
    0.105500000000000E+001,    0.565204300415231E+003,    0.132602150207616E+000,    0.884014334717437E-001,    0.000000000000000E+000,    0.214130349176404E+001,    0.680557551876959E-001,    0.000000000000000E+000,   -0.984573476989160E+001,   -0.619755067952414E-003
    0.106500000000000E+001,    0.568018249043225E+003,    0.134009124521613E+000,    0.893394163477418E-001,    0.000000000000000E+000,    0.214322004295477E+001,    0.683760373062395E-001,    0.000000000000000E+000,   -0.986650194376700E+001,   -0.632701383870461E-003
    0.107500000000000E+001,    0.570846670957511E+003,    0.135423335478756E+000,    0.902822236525038E-001,    0.000000000000000E+000,    0.214435198470428E+001,    0.686744331233380E-001,    0.000000000000000E+000,   -0.988727562818278E+001,   -0.645805247181064E-003
    0.108500000000000E+001,    0.573689255989753E+003,    0.136844627994876E+000,    0.912297519965842E-001,    0.000000000000000E+000,    0.214599385303795E+001,    0.689502233837427E-001,    0.000000000000000E+000,   -0.990805396705747E+001,   -0.659064427405000E-003
    0.109500000000000E+001,    0.576545692418467E+003,    0.138272846209234E+000,    0.921818974728225E-001,    0.000000000000000E+000,    0.214726166773079E+001,    0.692026946397332E-001,    0.000000000000000E+000,   -0.992883300387513E+001,   -0.672476507416881E-003
    0.110500000000000E+001,    0.579415667003212E+003,    0.139707833501606E+000,    0.931385556677373E-001,    0.000000000000000E+000,    0.214503314496468E+001,    0.694311401123752E-001,    0.000000000000000E+000,   -0.994960136430083E+001,   -0.686038880729099E-003
    0.111500000000000E+001,    0.582298865018932E+003,    0.141149432509466E+000,    0.940996216729772E-001,    0.000000000000000E+000,    0.214121846632385E+001,    0.696348607356661E-001,    0.000000000000000E+000,   -0.997033295564367E+001,   -0.699748748934166E-003
