#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.970000000000000E+000,    0.101177661267741E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.403363386801544E+001,    0.158738251699501E+001,    0.000000000000000E+000,    0.110214254788279E+003,    0.775059642918253E+002
    0.990000000000000E+000,    0.100392682932796E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.453689906743121E+001,    0.192155794784047E+001,    0.000000000000000E+000,    0.110129878340419E+003,    0.774839711450266E+002
    0.101000000000000E+001,    0.996073170672045E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.498760872739450E+001,    0.194936996861413E+001,    0.000000000000000E+000,    0.110036130804452E+003,    0.774601637760660E+002
    0.103000000000000E+001,    0.988223387322589E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.538501429437579E+001,    0.170829243598122E+001,    0.000000000000000E+000,    0.109933969900698E+003,    0.774376401244239E+002
    0.105000000000000E+001,    0.980385226068039E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.577387997768692E+001,    0.165165675589148E+001,    0.000000000000000E+000,    0.109824007116468E+003,    0.774167863820013E+002
    0.107000000000000E+001,    0.972566422227239E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.615784891547297E+001,    0.165830801078366E+001,    0.000000000000000E+000,    0.109706397055958E+003,    0.773962921397453E+002
    0.109000000000000E+001,    0.964774692015604E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.653444478390607E+001,    0.168642594064243E+001,    0.000000000000000E+000,    0.109581275851571E+003,    0.773756841668224E+002
    0.111000000000000E+001,    0.957017724930148E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.690126285749861E+001,    0.172017136026434E+001,    0.000000000000000E+000,    0.109448823425646E+003,    0.773548077058446E+002
    0.113000000000000E+001,    0.949303176160872E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.725737112463113E+001,    0.175343876804689E+001,    0.000000000000000E+000,    0.109309250303409E+003,    0.773336336689359E+002
    0.115000000000000E+001,    0.941638659036024E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.760209159610153E+001,    0.178426825931739E+001,    0.000000000000000E+000,    0.109162781531725E+003,    0.773121799488827E+002
    0.117000000000000E+001,    0.934031737508657E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.793612451604367E+001,    0.181312296900243E+001,    0.000000000000000E+000,    0.109009641339401E+003,    0.772904731628203E+002
    0.119000000000000E+001,    0.926489918691924E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.825960096333784E+001,    0.184328502160163E+001,    0.000000000000000E+000,    0.108850045926199E+003,    0.772685183197833E+002
    0.121000000000000E+001,    0.919020645450463E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.856969860043683E+001,    0.188400396900759E+001,    0.000000000000000E+000,    0.108684238032011E+003,    0.772462501061888E+002
    0.123000000000000E+001,    0.911631289055186E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.887014152765708E+001,    0.196076404794779E+001,    0.000000000000000E+000,    0.108512453657729E+003,    0.772234169071773E+002
    0.125000000000000E+001,    0.904329141908728E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.916140205131546E+001,    0.215103081844749E+001,    0.000000000000000E+000,    0.108334893323352E+003,    0.771992576657252E+002
    0.127000000000000E+001,    0.897121410348723E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.941270730690932E+001,    0.217830519300048E+001,    0.000000000000000E+000,    0.108152006534185E+003,    0.771741828846180E+002
    0.129000000000000E+001,    0.890015207536021E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.961262362976464E+001,    0.190643073041385E+001,    0.000000000000000E+000,    0.107964624052312E+003,    0.771506499408503E+002
    0.131000000000000E+001,    0.883017546434857E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.980470945182973E+001,    0.180693579813343E+001,    0.000000000000000E+000,    0.107773337404038E+003,    0.771291689201899E+002
    0.133000000000000E+001,    0.876135332891898E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.998367647416257E+001,    0.176535603798175E+001,    0.000000000000000E+000,    0.107578369143972E+003,    0.771085520291857E+002
    0.135000000000000E+001,    0.869375358821013E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.101504303710290E+002,    0.174382448137352E+001,    0.000000000000000E+000,    0.107379977403748E+003,    0.770883707278102E+002
    0.137000000000000E+001,    0.862744295500467E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.103049669170355E+002,    0.172855070974100E+001,    0.000000000000000E+000,    0.107178409683541E+003,    0.770684742743781E+002
    0.139000000000000E+001,    0.856248686989180E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.104490130946960E+002,    0.171432438654052E+001,    0.000000000000000E+000,    0.106973894996265E+003,    0.770488182098182E+002
    0.141000000000000E+001,    0.849894943668529E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.105814013464231E+002,    0.169921226282167E+001,    0.000000000000000E+000,    0.106766655638725E+003,    0.770293989461205E+002
    0.143000000000000E+001,    0.843689335916074E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.107018082643690E+002,    0.168259979447869E+001,    0.000000000000000E+000,    0.106556927161450E+003,    0.770102276493741E+002
    0.145000000000000E+001,    0.837637987917454E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.108103727260153E+002,    0.166445126004851E+001,    0.000000000000000E+000,    0.106344946081916E+003,    0.769913192507490E+002
    0.147000000000000E+001,    0.831746871622557E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109066344829351E+002,    0.164507098139395E+001,    0.000000000000000E+000,    0.106130951187237E+003,    0.769726870757169E+002
    0.149000000000000E+001,    0.826021800851921E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109918653197368E+002,    0.162515550203892E+001,    0.000000000000000E+000,    0.105915173033901E+003,    0.769543386007299E+002
    0.151000000000000E+001,    0.820468425559203E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.110659644146786E+002,    0.160620772461810E+001,    0.000000000000000E+000,    0.105697831557477E+003,    0.769362686724018E+002
    0.153000000000000E+001,    0.815092226255348E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111289156295224E+002,    0.159177568255314E+001,    0.000000000000000E+000,    0.105479148707496E+003,    0.769184438162698E+002
    0.155000000000000E+001,    0.809898508599992E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111817232801112E+002,    0.159104160972692E+001,    0.000000000000000E+000,    0.105259337884945E+003,    0.769007614992397E+002
    0.157000000000000E+001,    0.804892398165417E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112252931523666E+002,    0.163005352847828E+001,    0.000000000000000E+000,    0.105038596779673E+003,    0.768829374895998E+002
    0.159000000000000E+001,    0.800078835378227E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112609873550727E+002,    0.179309796245851E+001,    0.000000000000000E+000,    0.104817108994431E+003,    0.768641685283385E+002
