#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.630000000000000E+000,    0.113725570449953E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.529914863164137E+001,   -0.145837002841902E+000,    0.000000000000000E+000,    0.110049538322228E+003,    0.496761327719639E+001
    0.650000000000000E+000,    0.113062464117899E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.471914772406193E+001,    0.348436580417587E+000,    0.000000000000000E+000,    0.110148180743920E+003,    0.495986255090686E+001
    0.670000000000000E+000,    0.112386466710810E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.412874709026497E+001,    0.815528296388099E+000,    0.000000000000000E+000,    0.110235320940556E+003,    0.494628942432549E+001
    0.690000000000000E+000,    0.111698245356514E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.352783432209140E+001,    0.124321927147568E+001,    0.000000000000000E+000,    0.110310771456586E+003,    0.492733060842217E+001
    0.710000000000000E+000,    0.110998479246398E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.291384212892274E+001,    0.160259531476223E+001,    0.000000000000000E+000,    0.110374329396164E+003,    0.490365619343269E+001
    0.730000000000000E+000,    0.110287858965128E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.228932748463992E+001,    0.181480114184192E+001,    0.000000000000000E+000,    0.110425814389699E+003,    0.487650439975486E+001
    0.750000000000000E+000,    0.109567085809127E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.174054703670942E+001,    0.220302489758427E+001,    0.000000000000000E+000,    0.110465783921382E+003,    0.484686213192902E+001
    0.770000000000000E+000,    0.108836871094481E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.122936917862492E+001,    0.267997618939574E+001,    0.000000000000000E+000,    0.110495192206073E+003,    0.481295291309423E+001
    0.790000000000000E+000,    0.108097935454954E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.706417185513759E+000,    0.307086633959579E+001,    0.000000000000000E+000,    0.110514277480282E+003,    0.477403687142290E+001
    0.810000000000000E+000,    0.107351008130808E+004,    0.100000000000000E+000,    0.000000000000000E+000,   -0.174770403084807E+000,    0.341558265345321E+001,    0.000000000000000E+000,    0.110522890857754E+003,    0.473086927428992E+001
    0.830000000000000E+000,    0.106596826249134E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.362008013386271E+000,    0.372762381189902E+001,    0.000000000000000E+000,    0.110520928525459E+003,    0.468393300148108E+001
    0.850000000000000E+000,    0.105836134096398E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.900074891959774E+000,    0.401212605841667E+001,    0.000000000000000E+000,    0.110508349759905E+003,    0.463360665131544E+001
    0.870000000000000E+000,    0.105069682383913E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.143502984257509E+001,    0.427122339198360E+001,    0.000000000000000E+000,    0.110485189124554E+003,    0.458022533741227E+001
    0.890000000000000E+000,    0.104298227506985E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.196502241829471E+001,    0.450590912461705E+001,    0.000000000000000E+000,    0.110451538459600E+003,    0.452410404612611E+001
    0.910000000000000E+000,    0.103522530798440E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.248980921472364E+001,    0.471671558535070E+001,    0.000000000000000E+000,    0.110407508909184E+003,    0.446554695255491E+001
    0.930000000000000E+000,    0.102743357777276E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.301000369251259E+001,    0.490391470613912E+001,    0.000000000000000E+000,    0.110353208611709E+003,    0.440485169195784E+001
    0.950000000000000E+000,    0.101961477393196E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.352508891209825E+001,    0.506742390722589E+001,    0.000000000000000E+000,    0.110288746415050E+003,    0.434231297205825E+001
    0.970000000000000E+000,    0.101177661267741E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.403363386801544E+001,    0.520630937404070E+001,    0.000000000000000E+000,    0.110214254788279E+003,    0.427822942642215E+001
    0.990000000000000E+000,    0.100392682932796E+004,    0.100000000000000E+000,    0.000000000000000E+000,    0.453689906743121E+001,    0.531729538373549E+001,    0.000000000000000E+000,    0.110129878340419E+003,    0.421292095400939E+001
    0.101000000000000E+001,    0.996073170672045E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.498760872739451E+001,    0.540291340539277E+001,    0.000000000000000E+000,    0.110036130804452E+003,    0.414695411019481E+001
    0.103000000000000E+001,    0.988223387322589E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.538501429437578E+001,    0.547428179028363E+001,    0.000000000000000E+000,    0.109933969900698E+003,    0.408055230952094E+001
    0.105000000000000E+001,    0.980385226068039E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.577387997768692E+001,    0.553458786353951E+001,    0.000000000000000E+000,    0.109824007116468E+003,    0.401362099904439E+001
    0.107000000000000E+001,    0.972566422227239E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.615784891547297E+001,    0.558004940553460E+001,    0.000000000000000E+000,    0.109706397055958E+003,    0.394631805110864E+001
    0.109000000000000E+001,    0.964774692015604E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.653444478390606E+001,    0.560973298477634E+001,    0.000000000000000E+000,    0.109581275851571E+003,    0.387882617863659E+001
    0.111000000000000E+001,    0.957017724930148E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.690126285749861E+001,    0.562381235522405E+001,    0.000000000000000E+000,    0.109448823425646E+003,    0.381133103231451E+001
    0.113000000000000E+001,    0.949303176160872E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.725737112463112E+001,    0.562291360839872E+001,    0.000000000000000E+000,    0.109309250303409E+003,    0.374401226482324E+001
    0.115000000000000E+001,    0.941638659036024E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.760209159610153E+001,    0.560783835583393E+001,    0.000000000000000E+000,    0.109162781531725E+003,    0.367703989706029E+001
    0.117000000000000E+001,    0.934031737508657E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.793612451604367E+001,    0.557941385989186E+001,    0.000000000000000E+000,    0.109009641339401E+003,    0.361057318776191E+001
    0.119000000000000E+001,    0.926489918691924E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.825960096333784E+001,    0.553834821951651E+001,    0.000000000000000E+000,    0.108850045926199E+003,    0.354476124168445E+001
    0.121000000000000E+001,    0.919020645450463E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.856969860043684E+001,    0.548496715524139E+001,    0.000000000000000E+000,    0.108684238032011E+003,    0.347974595725605E+001
    0.123000000000000E+001,    0.911631289055186E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.887014152765707E+001,    0.541856809618055E+001,    0.000000000000000E+000,    0.108512453657729E+003,    0.341566997150432E+001
    0.125000000000000E+001,    0.904329141908728E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.916140205131546E+001,    0.533560851283826E+001,    0.000000000000000E+000,    0.108334893323352E+003,    0.335269738009595E+001
    0.127000000000000E+001,    0.897121410348723E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.941270730690931E+001,    0.523750217408803E+001,    0.000000000000000E+000,    0.108152006534185E+003,    0.329125553205426E+001
    0.129000000000000E+001,    0.890015207536021E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.961262362976464E+001,    0.513838199009798E+001,    0.000000000000000E+000,    0.107964624052312E+003,    0.323151705330334E+001
    0.131000000000000E+001,    0.883017546434857E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.980470945182973E+001,    0.504451979077554E+001,    0.000000000000000E+000,    0.107773337404038E+003,    0.317305864753483E+001
    0.133000000000000E+001,    0.876135332891898E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.998367647416256E+001,    0.494963119763229E+001,    0.000000000000000E+000,    0.107578369143972E+003,    0.311585210939481E+001
    0.135000000000000E+001,    0.869375358821013E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.101504303710290E+002,    0.485183460146421E+001,    0.000000000000000E+000,    0.107379977403748E+003,    0.305991346996357E+001
    0.137000000000000E+001,    0.862744295500467E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.103049669170355E+002,    0.475085555350018E+001,    0.000000000000000E+000,    0.107178409683541E+003,    0.300527064422205E+001
    0.139000000000000E+001,    0.856248686989180E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.104490130946960E+002,    0.464702700144966E+001,    0.000000000000000E+000,    0.106973894996265E+003,    0.295195105558883E+001
    0.141000000000000E+001,    0.849894943668529E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.105814013464231E+002,    0.454090624281964E+001,    0.000000000000000E+000,    0.106766655638725E+003,    0.289997690672599E+001
    0.143000000000000E+001,    0.843689335916074E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.107018082643690E+002,    0.443312169587485E+001,    0.000000000000000E+000,    0.106556927161450E+003,    0.284936350434867E+001
    0.145000000000000E+001,    0.837637987917454E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.108103727260153E+002,    0.432430998082676E+001,    0.000000000000000E+000,    0.106344946081916E+003,    0.280011883736706E+001
    0.147000000000000E+001,    0.831746871622557E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109066344829351E+002,    0.421509019785169E+001,    0.000000000000000E+000,    0.106130951187237E+003,    0.275224367370679E+001
    0.149000000000000E+001,    0.826021800851921E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109918653197368E+002,    0.410605494799243E+001,    0.000000000000000E+000,    0.105915173033901E+003,    0.270573185995296E+001
    0.151000000000000E+001,    0.820468425559203E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.110659644146786E+002,    0.399777149331392E+001,    0.000000000000000E+000,    0.105697831557477E+003,    0.266057066566357E+001
    0.153000000000000E+001,    0.815092226255348E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111289156295224E+002,    0.389079501361042E+001,    0.000000000000000E+000,    0.105479148707496E+003,    0.261674104482333E+001
    0.155000000000000E+001,    0.809898508599992E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111817232801112E+002,    0.378570799526279E+001,    0.000000000000000E+000,    0.105259337884945E+003,    0.257421760579659E+001
    0.157000000000000E+001,    0.804892398165417E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112252931523666E+002,    0.368323145345016E+001,    0.000000000000000E+000,    0.105038596779673E+003,    0.253296778269267E+001
    0.159000000000000E+001,    0.800078835378227E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112609873550727E+002,    0.358456114545422E+001,    0.000000000000000E+000,    0.104817108994431E+003,    0.249294877937089E+001
    0.161000000000000E+001,    0.795462570643744E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112569499371872E+002,    0.348882953460634E+001,    0.000000000000000E+000,    0.104595252048829E+003,    0.245404665028313E+001
    0.163000000000000E+001,    0.791048159657933E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112485931287670E+002,    0.339441577716184E+001,    0.000000000000000E+000,    0.104373463087439E+003,    0.241630972556174E+001
    0.165000000000000E+001,    0.786839958911477E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112342155710216E+002,    0.330286763112625E+001,    0.000000000000000E+000,    0.104151864601178E+003,    0.237970790169555E+001
    0.167000000000000E+001,    0.782842121390452E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.112126428565905E+002,    0.321494464490775E+001,    0.000000000000000E+000,    0.103930597010366E+003,    0.234419755650670E+001
    0.169000000000000E+001,    0.779058592477827E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111828443482014E+002,    0.313107824406134E+001,    0.000000000000000E+000,    0.103709817493123E+003,    0.230972870859436E+001
    0.171000000000000E+001,    0.775493106059846E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.111441832627147E+002,    0.305156052633961E+001,    0.000000000000000E+000,    0.103489696953506E+003,    0.227624759061043E+001
    0.173000000000000E+001,    0.772149180841139E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.110969293505379E+002,    0.297661430786120E+001,    0.000000000000000E+000,    0.103270408412158E+003,    0.224369782774759E+001
    0.175000000000000E+001,    0.769030116872178E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.110408662746171E+002,    0.290642024055127E+001,    0.000000000000000E+000,    0.103052123408920E+003,    0.221202107304809E+001
    0.177000000000000E+001,    0.766138992292533E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109760257293407E+002,    0.284112652345641E+001,    0.000000000000000E+000,    0.102835014587546E+003,    0.218115743084425E+001
    0.179000000000000E+001,    0.763478660293114E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.109023073476366E+002,    0.278084890396541E+001,    0.000000000000000E+000,    0.102619254771446E+003,    0.215104582225192E+001
    0.181000000000000E+001,    0.761051746300417E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.108195467391673E+002,    0.272565984396081E+001,    0.000000000000000E+000,    0.102405018925235E+003,    0.212162441231491E+001
    0.183000000000000E+001,    0.758860645385550E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.107274665739597E+002,    0.267555650548778E+001,    0.000000000000000E+000,    0.102192485848364E+003,    0.209283128586255E+001
    0.185000000000000E+001,    0.756907519900581E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.106258248344518E+002,    0.263037898096527E+001,    0.000000000000000E+000,    0.101981838862877E+003,    0.206460578347366E+001
    0.187000000000000E+001,    0.755194297344559E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.105145199942600E+002,    0.258960589121785E+001,    0.000000000000000E+000,    0.101773264064939E+003,    0.203689148730669E+001
    0.189000000000000E+001,    0.753722668461307E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.103931590984178E+002,    0.255184061112112E+001,    0.000000000000000E+000,    0.101566951569137E+003,    0.200964330680729E+001
    0.191000000000000E+001,    0.752494085570861E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.102609645566940E+002,    0.251349872089460E+001,    0.000000000000000E+000,    0.101363101467662E+003,    0.198284485016383E+001
    0.193000000000000E+001,    0.751509761136205E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.101173512881688E+002,    0.246537044736042E+001,    0.000000000000000E+000,    0.101161925571953E+003,    0.195655205580485E+001
    0.195000000000000E+001,    0.750770666566718E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.996115544179920E+001,    0.238328492555991E+001,    0.000000000000000E+000,    0.100963650537577E+003,    0.193100558305925E+001
    0.197000000000000E+001,    0.750277531259508E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.979070325992481E+001,    0.220129604825877E+001,    0.000000000000000E+000,    0.100768526465286E+003,    0.190692992450098E+001
    0.199000000000000E+001,    0.750030841879585E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.960343562973102E+001,    0.172676128012785E+001,    0.000000000000000E+000,    0.100576837088895E+003,    0.188636880711972E+001
    0.200000000000000E+001,    0.750000000000000E+003,    0.100000000000000E+000,    0.000000000000000E+000,    0.960933018094446E+001,    0.217029506546140E+001,    0.000000000000000E+000,    0.100576885805816E+003,    0.188827365562451E+001
