#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.109500000000000E+001,    0.576545692418467E+003,    0.138272846209234E+000,    0.921818974728225E-001,    0.000000000000000E+000,    0.313747013688627E+001,    0.101130569792840E+001,    0.000000000000000E+000,   -0.321145560914703E+002,   -0.257765030476250E+002
    0.110500000000000E+001,    0.579415667003212E+003,    0.139707833501606E+000,    0.931385556677373E-001,    0.000000000000000E+000,    0.315388561401076E+001,    0.101484712766305E+001,    0.000000000000000E+000,   -0.321451500584730E+002,   -0.257855528249392E+002
    0.111500000000000E+001,    0.582298865018932E+003,    0.141149432509466E+000,    0.940996216729772E-001,    0.000000000000000E+000,    0.316614260151885E+001,    0.101972763223354E+001,    0.000000000000000E+000,   -0.321758877957575E+002,   -0.257946308194572E+002
    0.112500000000000E+001,    0.585194970290473E+003,    0.142597485145237E+000,    0.950649900968244E-001,    0.000000000000000E+000,    0.317824415344540E+001,    0.102619196391624E+001,    0.000000000000000E+000,   -0.322067274793737E+002,   -0.258037512042858E+002
    0.113500000000000E+001,    0.588103665227257E+003,    0.144051832613629E+000,    0.960345550757525E-001,    0.000000000000000E+000,    0.319411615870655E+001,    0.103455438028549E+001,    0.000000000000000E+000,   -0.322376942539154E+002,   -0.258129299432578E+002
    0.114500000000000E+001,    0.591024630858107E+003,    0.145512315429053E+000,    0.970082102860355E-001,    0.000000000000000E+000,    0.320889679826388E+001,    0.104524282256086E+001,    0.000000000000000E+000,   -0.322688029458833E+002,   -0.258221855119628E+002
    0.115500000000000E+001,    0.593957546866223E+003,    0.146978773433111E+000,    0.979858489554076E-001,    0.000000000000000E+000,    0.322386466333565E+001,    0.105879708877591E+001,    0.000000000000000E+000,   -0.323000399342509E+002,   -0.258315420541565E+002
    0.116500000000000E+001,    0.596902091624315E+003,    0.148451045812158E+000,    0.989673638747717E-001,    0.000000000000000E+000,    0.323773356563078E+001,    0.107597714019815E+001,    0.000000000000000E+000,   -0.323314095595181E+002,   -0.258410284126819E+002
    0.117500000000000E+001,    0.599857942229869E+003,    0.149928971114934E+000,    0.999526474099562E-001,    0.000000000000000E+000,    0.324399006104156E+001,    0.109789381882540E+001,    0.000000000000000E+000,   -0.323629133754743E+002,   -0.258506831142743E+002
    0.118500000000000E+001,    0.602824774540555E+003,    0.151412387270278E+000,    0.100941591513518E+000,    0.000000000000000E+000,    0.324866033123585E+001,    0.108129685660935E+001,    0.000000000000000E+000,   -0.323944481435965E+002,   -0.258603615857324E+002
    0.119500000000000E+001,    0.605802263209779E+003,    0.152901131604889E+000,    0.101934087736593E+000,    0.000000000000000E+000,    0.324460347011150E+001,    0.106489386935759E+001,    0.000000000000000E+000,   -0.324259502803902E+002,   -0.258698841238971E+002
    0.120500000000000E+001,    0.608790081722353E+003,    0.154395040861176E+000,    0.102930027240784E+000,    0.000000000000000E+000,    0.324117391201164E+001,    0.105003667727929E+001,    0.000000000000000E+000,   -0.324573988649096E+002,   -0.258792582953058E+002
    0.121500000000000E+001,    0.611787902430309E+003,    0.155893951215154E+000,    0.103929300810103E+000,    0.000000000000000E+000,    0.323928592888355E+001,    0.103620155274515E+001,    0.000000000000000E+000,   -0.324888162425327E+002,   -0.258884946009989E+002
    0.122500000000000E+001,    0.614795396588823E+003,    0.157397698294412E+000,    0.104931798862941E+000,    0.000000000000000E+000,    0.323425297430762E+001,    0.102352151927248E+001,    0.000000000000000E+000,   -0.325202009272728E+002,   -0.258975836605544E+002
    0.123500000000000E+001,    0.617812234392270E+003,    0.158906117196135E+000,    0.105937411464090E+000,    0.000000000000000E+000,    0.323001378085151E+001,    0.101186416873527E+001,    0.000000000000000E+000,   -0.325515412039014E+002,   -0.259065478856924E+002
    0.124500000000000E+001,    0.620838085010388E+003,    0.160419042505194E+000,    0.106946028336796E+000,    0.000000000000000E+000,    0.322742447435727E+001,    0.100118026549223E+001,    0.000000000000000E+000,   -0.325828473344795E+002,   -0.259153959626568E+002
    0.125500000000000E+001,    0.623872616624558E+003,    0.161936308312279E+000,    0.107957538874853E+000,    0.000000000000000E+000,    0.322488612753533E+001,    0.991305681833362E+000,    0.000000000000000E+000,   -0.326141284280233E+002,   -0.259241423694448E+002
    0.126500000000000E+001,    0.626915496464193E+003,    0.163457748232097E+000,    0.108971832154731E+000,    0.000000000000000E+000,    0.322191918879606E+001,    0.982105097721334E+000,    0.000000000000000E+000,   -0.326453788924385E+002,   -0.259327942111477E+002
    0.127500000000000E+001,    0.629966390843228E+003,    0.164983195421614E+000,    0.109988796947743E+000,    0.000000000000000E+000,    0.321848839296389E+001,    0.973478937429043E+000,    0.000000000000000E+000,   -0.326765859145921E+002,   -0.259413570752919E+002
    0.128500000000000E+001,    0.633024965196715E+003,    0.166512482598357E+000,    0.111008321732238E+000,    0.000000000000000E+000,    0.321229786739998E+001,    0.965347411362700E+000,    0.000000000000000E+000,   -0.327077401235637E+002,   -0.259498361814729E+002
    0.129500000000000E+001,    0.636090884117507E+003,    0.168045442058754E+000,    0.112030294705836E+000,    0.000000000000000E+000,    0.320567727530836E+001,    0.957634191861281E+000,    0.000000000000000E+000,   -0.327388096634562E+002,   -0.259582365136033E+002
    0.130500000000000E+001,    0.639163811393046E+003,    0.169581905696523E+000,    0.113054603797682E+000,    0.000000000000000E+000,    0.319779982996932E+001,    0.950286886205208E+000,    0.000000000000000E+000,   -0.327698066010256E+002,   -0.259665615284030E+002
    0.131500000000000E+001,    0.642243410042228E+003,    0.171121705021114E+000,    0.114081136680743E+000,    0.000000000000000E+000,    0.318808329579225E+001,    0.943265951219118E+000,    0.000000000000000E+000,   -0.328007043225674E+002,   -0.259748147248709E+002
    0.132500000000000E+001,    0.645329342352356E+003,    0.172664671176178E+000,    0.115109780784119E+000,    0.000000000000000E+000,    0.317874838821204E+001,    0.936542583770425E+000,    0.000000000000000E+000,   -0.328314940421946E+002,   -0.259829992876288E+002
    0.133500000000000E+001,    0.648421269916177E+003,    0.174210634958089E+000,    0.116140423305392E+000,    0.000000000000000E+000,    0.316784334295207E+001,    0.930098218360497E+000,    0.000000000000000E+000,   -0.328621815454473E+002,   -0.259911181830724E+002
    0.134500000000000E+001,    0.651518853668992E+003,    0.175759426834496E+000,    0.117172951222997E+000,    0.000000000000000E+000,    0.315410359947032E+001,    0.923937362384665E+000,    0.000000000000000E+000,   -0.328927367276661E+002,   -0.259991738034972E+002
    0.135500000000000E+001,    0.654621753925834E+003,    0.177310876962917E+000,    0.118207251308611E+000,    0.000000000000000E+000,    0.313781089104056E+001,    0.918065106471815E+000,    0.000000000000000E+000,   -0.329231407469630E+002,   -0.260071695870740E+002
    0.136500000000000E+001,    0.657729630418725E+003,    0.178864815209363E+000,    0.119243210139575E+000,    0.000000000000000E+000,    0.311769093094687E+001,    0.912509210931592E+000,    0.000000000000000E+000,   -0.329533458971637E+002,   -0.260151081028541E+002
    0.137500000000000E+001,    0.660842142333984E+003,    0.180421071166992E+000,    0.120280714111328E+000,    0.000000000000000E+000,    0.309619230317058E+001,    0.907313861167345E+000,    0.000000000000000E+000,   -0.329833448165754E+002,   -0.260229927480108E+002
    0.138500000000000E+001,    0.663958948349606E+003,    0.181979474174803E+000,    0.121319649449869E+000,    0.000000000000000E+000,    0.307612248128358E+001,    0.902526251030409E+000,    0.000000000000000E+000,   -0.330131257117650E+002,   -0.260308278665590E+002
    0.139500000000000E+001,    0.667079706672686E+003,    0.183539853336343E+000,    0.122359902224229E+000,    0.000000000000000E+000,    0.305247916323525E+001,    0.898236110670706E+000,    0.000000000000000E+000,   -0.330426776953058E+002,   -0.260386168247484E+002
    0.140500000000000E+001,    0.670204075076908E+003,    0.185102037538454E+000,    0.123401358358969E+000,    0.000000000000000E+000,    0.302830971378114E+001,    0.894549685083031E+000,    0.000000000000000E+000,   -0.330719998393860E+002,   -0.260463654621850E+002
    0.141500000000000E+001,    0.673331710940068E+003,    0.186665855470034E+000,    0.124443903646689E+000,    0.000000000000000E+000,    0.300494543557362E+001,    0.891599599853305E+000,    0.000000000000000E+000,   -0.331010787535630E+002,   -0.260540801607969E+002
    0.142500000000000E+001,    0.676462271281646E+003,    0.188231135640823E+000,    0.125487423760549E+000,    0.000000000000000E+000,    0.298029712827796E+001,    0.889569706963876E+000,    0.000000000000000E+000,   -0.331299041512506E+002,   -0.260617681557052E+002
    0.143500000000000E+001,    0.679595412800425E+003,    0.189797706400213E+000,    0.126531804266809E+000,    0.000000000000000E+000,    0.295249720283399E+001,    0.888697201148128E+000,    0.000000000000000E+000,   -0.331584672951827E+002,   -0.260694390917801E+002
    0.144500000000000E+001,    0.682730791912130E+003,    0.191365395956065E+000,    0.127576930637377E+000,    0.000000000000000E+000,    0.292351246973104E+001,    0.889272116695499E+000,    0.000000000000000E+000,   -0.331867440781557E+002,   -0.260771055055363E+002
    0.145500000000000E+001,    0.685868064787107E+003,    0.192934032393554E+000,    0.128622688262369E+000,    0.000000000000000E+000,    0.289382139381434E+001,    0.891671816606293E+000,    0.000000000000000E+000,   -0.332147183206202E+002,   -0.260847822815884E+002
    0.146500000000000E+001,    0.689006887388033E+003,    0.194503443694017E+000,    0.129668962462678E+000,    0.000000000000000E+000,    0.286310681557487E+001,    0.896448284438648E+000,    0.000000000000000E+000,   -0.332423838966488E+002,   -0.260924865388499E+002
    0.147500000000000E+001,    0.692146915507638E+003,    0.196073457753819E+000,    0.130715638502546E+000,    0.000000000000000E+000,    0.283055650330394E+001,    0.904325975633307E+000,    0.000000000000000E+000,   -0.332697260863321E+002,   -0.261002442448698E+002
    0.148500000000000E+001,    0.695287804806454E+003,    0.197643902403227E+000,    0.131762601602151E+000,    0.000000000000000E+000,    0.279237305389597E+001,    0.916368794269074E+000,    0.000000000000000E+000,   -0.332967253759791E+002,   -0.261080863133166E+002
    0.149500000000000E+001,    0.698429210850574E+003,    0.199214605425287E+000,    0.132809736950191E+000,    0.000000000000000E+000,    0.274030328047830E+001,    0.934308914467499E+000,    0.000000000000000E+000,   -0.333233252657787E+002,   -0.261160549106527E+002
    0.150500000000000E+001,    0.701570789149426E+003,    0.200785394574713E+000,    0.133856929716475E+000,    0.000000000000000E+000,    0.269402399593874E+001,    0.916558971194417E+000,    0.000000000000000E+000,   -0.333494907538741E+002,   -0.261239736104656E+002
    0.151500000000000E+001,    0.704712195193546E+003,    0.202356097596773E+000,    0.134904065064515E+000,    0.000000000000000E+000,    0.265470976120216E+001,    0.861432022634161E+000,    0.000000000000000E+000,   -0.333752166540785E+002,   -0.261315135801504E+002
    0.152500000000000E+001,    0.707853084492362E+003,    0.203926542246181E+000,    0.135951028164121E+000,    0.000000000000000E+000,    0.260313415124165E+001,    0.812060560809615E+000,    0.000000000000000E+000,   -0.334004360243646E+002,   -0.261385254083037E+002
    0.153500000000000E+001,    0.710993112611967E+003,    0.205496556305983E+000,    0.136997704203989E+000,    0.000000000000000E+000,    0.254382988079360E+001,    0.768152807738379E+000,    0.000000000000000E+000,   -0.334250915918495E+002,   -0.261450596236830E+002
    0.154500000000000E+001,    0.714131935212893E+003,    0.207065967606446E+000,    0.138043978404298E+000,    0.000000000000000E+000,    0.248057838104530E+001,    0.728904400190738E+000,    0.000000000000000E+000,   -0.334491087628272E+002,   -0.261512117459453E+002
    0.155500000000000E+001,    0.717269208087870E+003,    0.208634604043935E+000,    0.139089736029290E+000,    0.000000000000000E+000,    0.241693382080120E+001,    0.693427318019186E+000,    0.000000000000000E+000,   -0.334724989109588E+002,   -0.261570194086864E+002
    0.156500000000000E+001,    0.720404587199574E+003,    0.210202293599787E+000,    0.140134862399858E+000,    0.000000000000000E+000,    0.235113051294478E+001,    0.661045344883701E+000,    0.000000000000000E+000,   -0.334952337433331E+002,   -0.261625148099718E+002
    0.157500000000000E+001,    0.723537728718353E+003,    0.211768864359177E+000,    0.141179242906118E+000,    0.000000000000000E+000,    0.227869806866233E+001,    0.631221839857116E+000,    0.000000000000000E+000,   -0.335172885177058E+002,   -0.261677241938900E+002
    0.158500000000000E+001,    0.726668289059932E+003,    0.213334144529966E+000,    0.142222763019977E+000,    0.000000000000000E+000,    0.221809550612506E+001,    0.603553068120629E+000,    0.000000000000000E+000,   -0.335386930820621E+002,   -0.261726682903149E+002
    0.159500000000000E+001,    0.729795924923092E+003,    0.214897962461546E+000,    0.143265308307697E+000,    0.000000000000000E+000,    0.215575319010139E+001,    0.577698308356518E+000,    0.000000000000000E+000,   -0.335594857893511E+002,   -0.261773671335573E+002
    0.160500000000000E+001,    0.732920293327314E+003,    0.216460146663657E+000,    0.144306764442438E+000,    0.000000000000000E+000,    0.209191439226835E+001,    0.553389895069985E+000,    0.000000000000000E+000,   -0.335796424457650E+002,   -0.261818353369955E+002
    0.161500000000000E+001,    0.736041051650394E+003,    0.218020525825197E+000,    0.145347017216798E+000,    0.000000000000000E+000,    0.202314656682112E+001,    0.530424119480150E+000,    0.000000000000000E+000,   -0.335991385804638E+002,   -0.261860866941301E+002
    0.162500000000000E+001,    0.739157857666016E+003,    0.219578928833008E+000,    0.146385952555339E+000,    0.000000000000000E+000,    0.194618260381394E+001,    0.508621872278284E+000,    0.000000000000000E+000,   -0.336179150315198E+002,   -0.261901339406745E+002
    0.163500000000000E+001,    0.742270369581275E+003,    0.221135184790637E+000,    0.147423456527092E+000,    0.000000000000000E+000,    0.186758371175497E+001,    0.487842787186976E+000,    0.000000000000000E+000,   -0.336359194688665E+002,   -0.261939869765292E+002
    0.164500000000000E+001,    0.745378246074166E+003,    0.222689123037083E+000,    0.148459415358055E+000,    0.000000000000000E+000,    0.178362131341234E+001,    0.467999281771153E+000,    0.000000000000000E+000,   -0.336531279475668E+002,   -0.261976546279629E+002
    0.165500000000000E+001,    0.748481146331008E+003,    0.224240573165504E+000,    0.149493715443669E+000,    0.000000000000000E+000,    0.169897147866956E+001,    0.449025010253710E+000,    0.000000000000000E+000,   -0.336694862193467E+002,   -0.262011464005005E+002
    0.166500000000000E+001,    0.751578730083823E+003,    0.225789365041911E+000,    0.150526243361274E+000,    0.000000000000000E+000,    0.160853445567679E+001,    0.430868880498811E+000,    0.000000000000000E+000,   -0.336849790204888E+002,   -0.262044705593564E+002
    0.167500000000000E+001,    0.754670657647644E+003,    0.227335328823822E+000,    0.151556885882548E+000,    0.000000000000000E+000,    0.151730559911022E+001,    0.413518897527981E+000,    0.000000000000000E+000,   -0.336995861122187E+002,   -0.262076343507355E+002
    0.168500000000000E+001,    0.757756589957772E+003,    0.228878294978886E+000,    0.152585529985924E+000,    0.000000000000000E+000,    0.142486377309138E+001,    0.397013879783553E+000,    0.000000000000000E+000,   -0.337132823149129E+002,   -0.262106451059553E+002
    0.169500000000000E+001,    0.760836188606954E+003,    0.230418094303477E+000,    0.153612062868985E+000,    0.000000000000000E+000,    0.133074810507897E+001,    0.381416395609437E+000,    0.000000000000000E+000,   -0.337260674793357E+002,   -0.262135120389609E+002
    0.170500000000000E+001,    0.763909115882493E+003,    0.231954557941246E+000,    0.154636371960831E+000,    0.000000000000000E+000,    0.123297873609865E+001,    0.366810117302801E+000,    0.000000000000000E+000,   -0.337379015555425E+002,   -0.262162442954979E+002
    0.171500000000000E+001,    0.766975034803285E+003,    0.233487517401643E+000,    0.155658344934428E+000,    0.000000000000000E+000,    0.113748819059814E+001,    0.353314963711174E+000,    0.000000000000000E+000,   -0.337487898224731E+002,   -0.262188519274721E+002
    0.172500000000000E+001,    0.770033609156772E+003,    0.235016804578386E+000,    0.156677869718924E+000,    0.000000000000000E+000,    0.104875346469871E+001,    0.341109242958437E+000,    0.000000000000000E+000,   -0.337587685535273E+002,   -0.262213455703009E+002
    0.173500000000000E+001,    0.773084503535807E+003,    0.236542251767903E+000,    0.157694834511936E+000,    0.000000000000000E+000,    0.957127476473770E+000,    0.330452053526013E+000,    0.000000000000000E+000,   -0.337678573495175E+002,   -0.262237377860159E+002
    0.174500000000000E+001,    0.776127383375442E+003,    0.238063691687721E+000,    0.158709127791814E+000,    0.000000000000000E+000,    0.862176225593814E+000,    0.321651188012977E+000,    0.000000000000000E+000,   -0.337759986664510E+002,   -0.262260458989620E+002
    0.175500000000000E+001,    0.779161914989612E+003,    0.239580957494806E+000,    0.159720638329871E+000,    0.000000000000000E+000,    0.766525886613482E+000,    0.315109538240601E+000,    0.000000000000000E+000,   -0.337831970429785E+002,   -0.262282873733319E+002
    0.176500000000000E+001,    0.782187765607730E+003,    0.241093882803865E+000,    0.160729255202577E+000,    0.000000000000000E+000,    0.667128717925360E+000,    0.311354091488007E+000,    0.000000000000000E+000,   -0.337894392485998E+002,   -0.262304860178281E+002
    0.177500000000000E+001,    0.785204603411177E+003,    0.242602301705588E+000,    0.161734867803726E+000,    0.000000000000000E+000,    0.568348375566981E+000,    0.311072072827827E+000,    0.000000000000000E+000,   -0.337946822815734E+002,   -0.262326694175227E+002
    0.178500000000000E+001,    0.788212097569691E+003,    0.244106048784846E+000,    0.162737365856564E+000,    0.000000000000000E+000,    0.463789727603502E+000,    0.315166350626517E+000,    0.000000000000000E+000,   -0.337989355971495E+002,   -0.262348735501485E+002
    0.179500000000000E+001,    0.791209918277647E+003,    0.245604959138824E+000,    0.163736639425882E+000,    0.000000000000000E+000,    0.356292787751792E+000,    0.324880774946461E+000,    0.000000000000000E+000,   -0.338021497629737E+002,   -0.262371412044825E+002
    0.180500000000000E+001,    0.794197736790222E+003,    0.247098868395111E+000,    0.164732578930074E+000,    0.000000000000000E+000,    0.241009402184721E+000,    0.341953230297578E+000,    0.000000000000000E+000,   -0.338042975697819E+002,   -0.262395306636154E+002
    0.181500000000000E+001,    0.797175225459445E+003,    0.248587612729722E+000,    0.165725075153148E+000,    0.000000000000000E+000,    0.107952472874014E+000,    0.368997345959216E+000,    0.000000000000000E+000,   -0.338052990796521E+002,   -0.262421145072577E+002
    0.182500000000000E+001,    0.800142057770131E+003,    0.250071028885066E+000,    0.166714019256710E+000,    0.000000000000000E+000,   -0.559160180520160E-001,    0.404162278168183E+000,    0.000000000000000E+000,   -0.338050187610420E+002,   -0.262449696133997E+002
    0.183500000000000E+001,    0.803097908375685E+003,    0.251548954187842E+000,    0.167699302791895E+000,    0.000000000000000E+000,   -0.128782261617405E+000,    0.334531210064330E+000,    0.000000000000000E+000,   -0.338035574317344E+002,   -0.262477085969763E+002
    0.184500000000000E+001,    0.806042453133777E+003,    0.253021226566889E+000,    0.168680817711259E+000,    0.000000000000000E+000,   -0.244180161699509E+000,    0.274381860573276E+000,    0.000000000000000E+000,   -0.338009728088001E+002,   -0.262498742593441E+002
    0.185500000000000E+001,    0.808975369141893E+003,    0.254487684570947E+000,    0.169658456380631E+000,    0.000000000000000E+000,   -0.379665684396808E+000,    0.220619335814084E+000,    0.000000000000000E+000,   -0.337970909346588E+002,   -0.262515310323357E+002
    0.186500000000000E+001,    0.811896334772743E+003,    0.255948167386371E+000,    0.170632111590914E+000,    0.000000000000000E+000,   -0.525668316078096E+000,    0.171474641869504E+000,    0.000000000000000E+000,   -0.337917851264425E+002,   -0.262527256507573E+002
    0.187500000000000E+001,    0.814805029709527E+003,    0.257402514854763E+000,    0.171601676569842E+000,    0.000000000000000E+000,   -0.678001060792186E+000,    0.125786419076162E+000,    0.000000000000000E+000,   -0.337850011977166E+002,   -0.262534936831386E+002
    0.188500000000000E+001,    0.817701134981069E+003,    0.258850567490534E+000,    0.172567044993689E+000,    0.000000000000000E+000,   -0.832187300975092E+000,    0.827405395335670E-001,    0.000000000000000E+000,   -0.337767123332040E+002,   -0.262538617474606E+002
    0.189500000000000E+001,    0.820584332996788E+003,    0.260292166498394E+000,    0.173528110998929E+000,    0.000000000000000E+000,   -0.988883715514169E+000,    0.417465252543004E-001,    0.000000000000000E+000,   -0.337668940824875E+002,   -0.262538509266793E+002
    0.190500000000000E+001,    0.823454307581533E+003,    0.261727153790766E+000,    0.174484769193844E+000,    0.000000000000000E+000,   -0.114673964014617E+001,    0.235825015276380E-002,    0.000000000000000E+000,   -0.337555345933315E+002,   -0.262534778427350E+002
    0.191500000000000E+001,    0.826310744010247E+003,    0.263155372005124E+000,    0.175436914670082E+000,    0.000000000000000E+000,   -0.129893459850008E+001,   -0.357779238922594E-001,    0.000000000000000E+000,   -0.337426562681366E+002,   -0.262527560436907E+002
    0.192500000000000E+001,    0.829153329042489E+003,    0.264576664521244E+000,    0.176384443014163E+000,    0.000000000000000E+000,   -0.144938921778691E+001,   -0.729354305584239E-001,    0.000000000000000E+000,   -0.337282820379360E+002,   -0.262516950790004E+002
    0.193500000000000E+001,    0.831981750956774E+003,    0.265990875478387E+000,    0.177327250318925E+000,    0.000000000000000E+000,   -0.160608584700325E+001,   -0.109326226633114E+000,    0.000000000000000E+000,   -0.337124035156197E+002,   -0.262503035801328E+002
    0.194500000000000E+001,    0.834795699584769E+003,    0.267397849792384E+000,    0.178265233194923E+000,    0.000000000000000E+000,   -0.176216149922374E+001,   -0.145139126031812E+000,    0.000000000000000E+000,   -0.336949737514378E+002,   -0.262485883941934E+002
    0.195500000000000E+001,    0.837594866345294E+003,    0.268797433172647E+000,    0.179198288781765E+000,    0.000000000000000E+000,   -0.192280234448042E+001,   -0.180534904308234E+000,    0.000000000000000E+000,   -0.336759992875736E+002,   -0.262465539719641E+002
    0.196500000000000E+001,    0.840378944278172E+003,    0.270189472139086E+000,    0.180126314759391E+000,    0.000000000000000E+000,   -0.208770397738280E+001,   -0.215645737970671E+000,    0.000000000000000E+000,   -0.336554164042074E+002,   -0.262442038628803E+002
    0.197500000000000E+001,    0.843147628077882E+003,    0.271573814038941E+000,    0.181049209359294E+000,    0.000000000000000E+000,   -0.225680902807840E+001,   -0.250591105444854E+000,    0.000000000000000E+000,   -0.336331954998579E+002,   -0.262415404856743E+002
    0.198500000000000E+001,    0.845900614127047E+003,    0.272950307063524E+000,    0.181966871375682E+000,    0.000000000000000E+000,   -0.241767236490031E+001,   -0.285484796936378E+000,    0.000000000000000E+000,   -0.336093480140271E+002,   -0.262385652156894E+002
    0.199500000000000E+001,    0.848637600529722E+003,    0.274318800264861E+000,    0.182879200176574E+000,    0.000000000000000E+000,   -0.257963001777807E+001,   -0.320435038949582E+000,    0.000000000000000E+000,   -0.335838965140119E+002,   -0.262352780250505E+002
    0.200500000000000E+001,    0.851358287144506E+003,    0.275679143572253E+000,    0.183786095714835E+000,    0.000000000000000E+000,   -0.274431255234543E+001,   -0.355385577027143E+000,    0.000000000000000E+000,   -0.335568273656894E+002,   -0.262316702387810E+002
    0.201500000000000E+001,    0.854062375617451E+003,    0.277031187808726E+000,    0.184687458539150E+000,    0.000000000000000E+000,   -0.290622283280750E+001,   -0.390151299443740E+000,    0.000000000000000E+000,   -0.335281412479642E+002,   -0.262277468283638E+002
    0.202500000000000E+001,    0.856749569414785E+003,    0.278374784707392E+000,    0.185583189804928E+000,    0.000000000000000E+000,   -0.307192860206337E+001,   -0.424769868113743E+000,    0.000000000000000E+000,   -0.334978462395577E+002,   -0.262235176554147E+002
    0.203500000000000E+001,    0.859419573855425E+003,    0.279709786927712E+000,    0.186473191285142E+000,    0.000000000000000E+000,   -0.324382539452525E+001,   -0.459264168924593E+000,    0.000000000000000E+000,   -0.334658743260328E+002,   -0.262189733968166E+002
    0.204500000000000E+001,    0.862072096143296E+003,    0.281036048071648E+000,    0.187357365381099E+000,    0.000000000000000E+000,   -0.341647668735963E+001,   -0.493360041436159E+000,    0.000000000000000E+000,   -0.334322146112284E+002,   -0.262141146722044E+002
    0.205500000000000E+001,    0.864706845399439E+003,    0.282353422699720E+000,    0.188235615133146E+000,    0.000000000000000E+000,   -0.359362142216584E+001,   -0.526914961963630E+000,    0.000000000000000E+000,   -0.333968319718220E+002,   -0.262089574342239E+002
    0.206500000000000E+001,    0.867323532693907E+003,    0.283661766346954E+000,    0.189107844231302E+000,    0.000000000000000E+000,   -0.377400032523599E+001,   -0.560045270809896E+000,    0.000000000000000E+000,   -0.333597021631346E+002,   -0.262035068365480E+002
    0.207500000000000E+001,    0.869921871077450E+003,    0.284960935538725E+000,    0.189973957025817E+000,    0.000000000000000E+000,   -0.395388533051319E+001,   -0.592550007874523E+000,    0.000000000000000E+000,   -0.333208028016162E+002,   -0.261977498914851E+002
    0.208500000000000E+001,    0.872501575612984E+003,    0.286250787806492E+000,    0.190833858537661E+000,    0.000000000000000E+000,   -0.414002023263871E+001,   -0.624046065237402E+000,    0.000000000000000E+000,   -0.332801169636953E+002,   -0.261917111500364E+002
    0.209500000000000E+001,    0.875062363406835E+003,    0.287531181703418E+000,    0.191687454468945E+000,    0.000000000000000E+000,   -0.432928453372957E+001,   -0.654501346883094E+000,    0.000000000000000E+000,   -0.332375976942264E+002,   -0.261853988955314E+002
    0.210500000000000E+001,    0.877603953639766E+003,    0.288801976819883E+000,    0.192534651213255E+000,    0.000000000000000E+000,   -0.452028434337843E+001,   -0.683726179768031E+000,    0.000000000000000E+000,   -0.331932354567215E+002,   -0.261788190476242E+002
    0.211500000000000E+001,    0.880126067597765E+003,    0.290063033798883E+000,    0.193375355865922E+000,    0.000000000000000E+000,   -0.471710464912548E+001,   -0.711461491950310E+000,    0.000000000000000E+000,   -0.331469782183510E+002,   -0.261719904299334E+002
    0.212500000000000E+001,    0.882628428702616E+003,    0.291314214351308E+000,    0.194209476234205E+000,    0.000000000000000E+000,   -0.489532465931109E+001,   -0.737530561139289E+000,    0.000000000000000E+000,   -0.330988955032976E+002,   -0.261649270503586E+002
    0.213500000000000E+001,    0.885110762542225E+003,    0.292555381271112E+000,    0.195036920847408E+000,    0.000000000000000E+000,   -0.507264607128335E+001,   -0.761660407313959E+000,    0.000000000000000E+000,   -0.330490566952332E+002,   -0.261576452969719E+002
    0.214500000000000E+001,    0.887572796900712E+003,    0.293786398450356E+000,    0.195857598966904E+000,    0.000000000000000E+000,   -0.525011485816383E+001,   -0.783484653496747E+000,    0.000000000000000E+000,   -0.329974738396619E+002,   -0.261501651541056E+002
    0.215500000000000E+001,    0.890014261788265E+003,    0.295007130894133E+000,    0.196671420596088E+000,    0.000000000000000E+000,   -0.543082087818202E+001,   -0.802516663823887E+000,    0.000000000000000E+000,   -0.329441351920600E+002,   -0.261425094133165E+002
    0.216500000000000E+001,    0.892434889470747E+003,    0.296217444735374E+000,    0.197478296490249E+000,    0.000000000000000E+000,   -0.561597769426458E+001,   -0.818041607069186E+000,    0.000000000000000E+000,   -0.328890139276953E+002,   -0.261347042682863E+002
    0.217500000000000E+001,    0.894834414499055E+003,    0.297417207249528E+000,    0.198278138166352E+000,    0.000000000000000E+000,   -0.580736644978270E+001,   -0.829033556591059E+000,    0.000000000000000E+000,   -0.328320745990632E+002,   -0.261267872715778E+002
    0.218500000000000E+001,    0.897212573738229E+003,    0.298606286869114E+000,    0.199070857912743E+000,    0.000000000000000E+000,   -0.601411390718492E+001,   -0.833976548802447E+000,    0.000000000000000E+000,   -0.327732545000393E+002,   -0.261188011506756E+002
    0.219500000000000E+001,    0.899569106396308E+003,    0.299784553198154E+000,    0.199856368798769E+000,    0.000000000000000E+000,   -0.625770931494767E+001,   -0.830278515332252E+000,    0.000000000000000E+000,   -0.327124085036531E+002,   -0.261108081595881E+002
    0.220500000000000E+001,    0.901903754052932E+003,    0.300951877026466E+000,    0.200634584684311E+000,    0.000000000000000E+000,   -0.640384697907269E+001,   -0.876516736891055E+000,    0.000000000000000E+000,   -0.326496671466390E+002,   -0.261026745743780E+002
    0.221500000000000E+001,    0.904216260687675E+003,    0.302108130343838E+000,    0.201405420229225E+000,    0.000000000000000E+000,   -0.656777787083847E+001,   -0.929223273458026E+000,    0.000000000000000E+000,   -0.325852203272974E+002,   -0.260941224162632E+002
