#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.147000000000000E+001,    0.945572922376896E+003,    0.445572922376896E+000,    0.000000000000000E+000,    0.598106062138672E+001,    0.126397414587808E+002,    0.000000000000000E+000,   -0.847059886945527E+002,   -0.105691120347308E+003
    0.149000000000000E+001,    0.951189084441845E+003,    0.451189084441845E+000,    0.000000000000000E+000,    0.589759532107842E+001,    0.125799296887443E+002,    0.000000000000000E+000,   -0.848175900600246E+002,   -0.105935553900669E+003
    0.151000000000000E+001,    0.956787434334299E+003,    0.456787434334299E+000,    0.000000000000000E+000,    0.580625684296289E+001,    0.125071507639781E+002,    0.000000000000000E+000,   -0.849274676985524E+002,   -0.106178619794131E+003
    0.153000000000000E+001,    0.962367751040992E+003,    0.462367751040992E+000,    0.000000000000000E+000,    0.571330619594503E+001,    0.124213279748495E+002,    0.000000000000000E+000,   -0.850355198824704E+002,   -0.106420060426852E+003
    0.155000000000000E+001,    0.967929814260573E+003,    0.467929814260573E+000,    0.000000000000000E+000,    0.561984175916076E+001,    0.123223940235938E+002,    0.000000000000000E+000,   -0.851417105295603E+002,   -0.106659616823613E+003
    0.157000000000000E+001,    0.973473404412312E+003,    0.473473404412312E+000,    0.000000000000000E+000,    0.552688833024417E+001,    0.122102909414710E+002,    0.000000000000000E+000,   -0.852460215462457E+002,   -0.106897028821961E+003
    0.159000000000000E+001,    0.978998302644761E+003,    0.478998302644761E+000,    0.000000000000000E+000,    0.543087015111905E+001,    0.120849699977861E+002,    0.000000000000000E+000,   -0.853484090927476E+002,   -0.107132035257563E+003
    0.161000000000000E+001,    0.984504290844398E+003,    0.484504290844398E+000,    0.000000000000000E+000,    0.533493592173215E+001,    0.119463915991930E+002,    0.000000000000000E+000,   -0.854488220672810E+002,   -0.107364374147603E+003
    0.163000000000000E+001,    0.989991151644237E+003,    0.489991151644237E+000,    0.000000000000000E+000,    0.525053068879421E+001,    0.117945251771991E+002,    0.000000000000000E+000,   -0.855473265653737E+002,   -0.107593782872018E+003
    0.165000000000000E+001,    0.995458668432407E+003,    0.495458668432407E+000,    0.000000000000000E+000,    0.518526199618340E+001,    0.116293490611020E+002,    0.000000000000000E+000,   -0.856441195348576E+002,   -0.107819998352358E+003
    0.167000000000000E+001,    0.100090662536071E+004,    0.500906625360710E+000,    0.000000000000000E+000,    0.512052939429756E+001,    0.114517862875455E+002,    0.000000000000000E+000,   -0.857393027125971E+002,   -0.108042730117067E+003
    0.169000000000000E+001,    0.100633480735313E+004,    0.506334807353133E+000,    0.000000000000000E+000,    0.490083361868041E+001,    0.112653850239357E+002,    0.000000000000000E+000,   -0.858317636293268E+002,   -0.108261621715246E+003
    0.171000000000000E+001,    0.101174300011434E+004,    0.511743000114345E+000,    0.000000000000000E+000,    0.470682278309299E+001,    0.110655146830522E+002,    0.000000000000000E+000,   -0.859204761549218E+002,   -0.108476634329741E+003
    0.173000000000000E+001,    0.101713099013816E+004,    0.517130990138157E+000,    0.000000000000000E+000,    0.451961584732129E+001,    0.108521958015391E+002,    0.000000000000000E+000,   -0.860055991768794E+002,   -0.108687501974735E+003
    0.175000000000000E+001,    0.102249856471595E+004,    0.522498564715949E+000,    0.000000000000000E+000,    0.432941110504854E+001,    0.106254582059562E+002,    0.000000000000000E+000,   -0.860871014030740E+002,   -0.108893959226372E+003
    0.177000000000000E+001,    0.102784551194507E+004,    0.527845511945066E+000,    0.000000000000000E+000,    0.414069892750581E+001,    0.103853408571040E+002,    0.000000000000000E+000,   -0.861649324119958E+002,   -0.109095741405272E+003
    0.179000000000000E+001,    0.103317162073719E+004,    0.533171620737189E+000,    0.000000000000000E+000,    0.394231383230008E+001,    0.101318916919670E+002,    0.000000000000000E+000,   -0.862389974192457E+002,   -0.109292584755864E+003
    0.181000000000000E+001,    0.103847668082666E+004,    0.538476680826660E+000,    0.000000000000000E+000,    0.373686754907595E+001,    0.986516746295231E+001,    0.000000000000000E+000,   -0.863091273582910E+002,   -0.109484226622471E+003
    0.183000000000000E+001,    0.104376048277879E+004,    0.543760482778792E+000,    0.000000000000000E+000,    0.352545069116914E+001,    0.958523357403552E+001,    0.000000000000000E+000,   -0.863751858669624E+002,   -0.109670405622113E+003
    0.185000000000000E+001,    0.104902281799813E+004,    0.549022817998132E+000,    0.000000000000000E+000,    0.331306446974571E+001,    0.929216391336090E+001,    0.000000000000000E+000,   -0.864370893182721E+002,   -0.109850861813947E+003
    0.187000000000000E+001,    0.105426347873669E+004,    0.554263478736694E+000,    0.000000000000000E+000,    0.310023032927463E+001,    0.898604068177417E+001,    0.000000000000000E+000,   -0.864947990085181E+002,   -0.110025336865280E+003
    0.189000000000000E+001,    0.105948225810217E+004,    0.559482258102167E+000,    0.000000000000000E+000,    0.287419205205417E+001,    0.866695421667306E+001,    0.000000000000000E+000,   -0.865481996874882E+002,   -0.110193574214074E+003
    0.191000000000000E+001,    0.106467895006608E+004,    0.564678950066077E+000,    0.000000000000000E+000,    0.264618341404948E+001,    0.833500281043421E+001,    0.000000000000000E+000,   -0.865971643620426E+002,   -0.110355319227836E+003
    0.193000000000000E+001,    0.106985334947192E+004,    0.569853349471924E+000,    0.000000000000000E+000,    0.241536193381820E+001,    0.799029252247836E+001,    0.000000000000000E+000,   -0.866416197477196E+002,   -0.110510319358804E+003
