#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.790000000000000E+000,    0.745645771192426E+003,    0.245645771192426E+000,    0.000000000000000E+000,    0.531879257045005E+001,    0.912422513507402E+001,    0.000000000000000E+000,   -0.837390327634831E+002,   -0.159525644256243E+002
    0.810000000000000E+000,    0.751731548668497E+003,    0.251731548668497E+000,    0.000000000000000E+000,    0.541074583919020E+001,    0.911736072993912E+001,    0.000000000000000E+000,   -0.838398965107442E+002,   -0.161286126237678E+002
    0.830000000000000E+000,    0.757807388214060E+003,    0.257807388214060E+000,    0.000000000000000E+000,    0.549650797022062E+001,    0.910984211231262E+001,    0.000000000000000E+000,   -0.839424998717693E+002,   -0.163044799031164E+002
    0.850000000000000E+000,    0.763873049965373E+003,    0.263873049965373E+000,    0.000000000000000E+000,    0.558090524531684E+001,    0.910194137299718E+001,    0.000000000000000E+000,   -0.840467780421014E+002,   -0.164801559556820E+002
    0.870000000000000E+000,    0.769928294460496E+003,    0.269928294460496E+000,    0.000000000000000E+000,    0.566457740664050E+001,    0.909396361426234E+001,    0.000000000000000E+000,   -0.841526915501816E+002,   -0.166556359777584E+002
    0.890000000000000E+000,    0.775972882648746E+003,    0.275972882648746E+000,    0.000000000000000E+000,    0.575137631849464E+001,    0.908625405780053E+001,    0.000000000000000E+000,   -0.842602383642190E+002,   -0.168309213220683E+002
    0.910000000000000E+000,    0.782006575900130E+003,    0.282006575900129E+000,    0.000000000000000E+000,    0.584424891481908E+001,    0.907920934063690E+001,    0.000000000000000E+000,   -0.843694688944487E+002,   -0.170060202940295E+002
    0.930000000000000E+000,    0.788029136014769E+003,    0.288029136014769E+000,    0.000000000000000E+000,    0.594520214643273E+001,    0.907329735703860E+001,    0.000000000000000E+000,   -0.844804918444217E+002,   -0.171809491751989E+002
    0.950000000000000E+000,    0.794040325232304E+003,    0.294040325232304E+000,    0.000000000000000E+000,    0.606381333729895E+001,    0.906909697824416E+001,    0.000000000000000E+000,   -0.845934816416076E+002,   -0.173557336443835E+002
    0.970000000000000E+000,    0.800039906241276E+003,    0.300039906241276E+000,    0.000000000000000E+000,    0.621875813788502E+001,    0.906705501865965E+001,    0.000000000000000E+000,   -0.847087284799598E+002,   -0.175304068261054E+002
    0.990000000000000E+000,    0.806027642188501E+003,    0.306027642188501E+000,    0.000000000000000E+000,    0.620743418052382E+001,    0.901688856883481E+001,    0.000000000000000E+000,   -0.848252152958664E+002,   -0.177043788208339E+002
    0.101000000000000E+001,    0.812003296688415E+003,    0.312003296688415E+000,    0.000000000000000E+000,    0.623249839836608E+001,    0.896689125373846E+001,    0.000000000000000E+000,   -0.849421813668671E+002,   -0.178773461285678E+002
    0.103000000000000E+001,    0.817966633832411E+003,    0.317966633832411E+000,    0.000000000000000E+000,    0.626637586287307E+001,    0.891692934563034E+001,    0.000000000000000E+000,   -0.850598566303355E+002,   -0.180493085407964E+002
    0.105000000000000E+001,    0.823917418198149E+003,    0.323917418198149E+000,    0.000000000000000E+000,    0.630005314523326E+001,    0.886701854502918E+001,    0.000000000000000E+000,   -0.851782481950763E+002,   -0.182202658862943E+002
    0.107000000000000E+001,    0.829855414858853E+003,    0.329855414858853E+000,    0.000000000000000E+000,    0.633330665205851E+001,    0.881725549617390E+001,    0.000000000000000E+000,   -0.852973192165728E+002,   -0.183902196154317E+002
    0.109000000000000E+001,    0.835780389392581E+003,    0.335780389392581E+000,    0.000000000000000E+000,    0.636228426627273E+001,    0.876779059836356E+001,    0.000000000000000E+000,   -0.854170081518478E+002,   -0.185591738346731E+002
    0.111000000000000E+001,    0.841692107891483E+003,    0.341692107891483E+000,    0.000000000000000E+000,    0.639076003041919E+001,    0.871881689345659E+001,    0.000000000000000E+000,   -0.855372582605841E+002,   -0.187271361110973E+002
    0.113000000000000E+001,    0.847590336971037E+003,    0.347590336971037E+000,    0.000000000000000E+000,    0.641287228505003E+001,    0.867056589375959E+001,    0.000000000000000E+000,   -0.856580000822942E+002,   -0.188941181833800E+002
    0.115000000000000E+001,    0.853474843779257E+003,    0.353474843779257E+000,    0.000000000000000E+000,    0.643005306335685E+001,    0.862330699499562E+001,    0.000000000000000E+000,   -0.857791258957773E+002,   -0.190601366475252E+002
    0.117000000000000E+001,    0.859345396005891E+003,    0.359345396005891E+000,    0.000000000000000E+000,    0.644314093410421E+001,    0.857734929355110E+001,    0.000000000000000E+000,   -0.859005425988416E+002,   -0.192252136603297E+002
    0.119000000000000E+001,    0.865201761891588E+003,    0.365201761891588E+000,    0.000000000000000E+000,    0.644839071964712E+001,    0.853304556635682E+001,    0.000000000000000E+000,   -0.860221270262623E+002,   -0.193893776958310E+002
    0.121000000000000E+001,    0.871043710237051E+003,    0.371043710237051E+000,    0.000000000000000E+000,    0.645025408649699E+001,    0.849079876522369E+001,    0.000000000000000E+000,   -0.861437643095941E+002,   -0.195526643915975E+002
    0.123000000000000E+001,    0.876871010412163E+003,    0.376871010412163E+000,    0.000000000000000E+000,    0.644925384181299E+001,    0.845107208674185E+001,    0.000000000000000E+000,   -0.862653856567742E+002,   -0.197151175316172E+002
    0.125000000000000E+001,    0.882683432365090E+003,    0.382683432365090E+000,    0.000000000000000E+000,    0.644787396464415E+001,    0.841440508040058E+001,    0.000000000000000E+000,   -0.863869460416271E+002,   -0.198767902351754E+002
    0.127000000000000E+001,    0.888480746631366E+003,    0.388480746631366E+000,    0.000000000000000E+000,    0.645605478159510E+001,    0.838144178227491E+001,    0.000000000000000E+000,   -0.865085053943159E+002,   -0.200377464711318E+002
    0.129000000000000E+001,    0.894262724342951E+003,    0.394262724342951E+000,    0.000000000000000E+000,    0.647686337596578E+001,    0.835298680440258E+001,    0.000000000000000E+000,   -0.866302282166980E+002,   -0.201980631372089E+002
    0.131000000000000E+001,    0.900029137237265E+003,    0.400029137237265E+000,    0.000000000000000E+000,    0.651838299081100E+001,    0.832975845507184E+001,    0.000000000000000E+000,   -0.867523465802026E+002,   -0.203578317959601E+002
    0.133000000000000E+001,    0.905779757666200E+003,    0.405779757666200E+000,    0.000000000000000E+000,    0.645794785075298E+001,    0.823783963783959E+001,    0.000000000000000E+000,   -0.868743984592488E+002,   -0.205168588098120E+002
    0.135000000000000E+001,    0.911514358605109E+003,    0.411514358605109E+000,    0.000000000000000E+000,    0.640382659117160E+001,    0.814622458500748E+001,    0.000000000000000E+000,   -0.869954262559403E+002,   -0.206740875627692E+002
    0.137000000000000E+001,    0.917232713661765E+003,    0.417232713661765E+000,    0.000000000000000E+000,    0.634915309146840E+001,    0.805469035131769E+001,    0.000000000000000E+000,   -0.871154336738077E+002,   -0.208295190457898E+002
    0.139000000000000E+001,    0.922934597085303E+003,    0.422934597085303E+000,    0.000000000000000E+000,    0.629572645101433E+001,    0.796320298679988E+001,    0.000000000000000E+000,   -0.872343999907624E+002,   -0.209831533078633E+002
    0.141000000000000E+001,    0.928619783775128E+003,    0.428619783775128E+000,    0.000000000000000E+000,    0.621794392573361E+001,    0.787182413870680E+001,    0.000000000000000E+000,   -0.873521124398144E+002,   -0.211349913369359E+002
    0.143000000000000E+001,    0.934288049289805E+003,    0.434288049289805E+000,    0.000000000000000E+000,    0.613564107439154E+001,    0.778067501588780E+001,    0.000000000000000E+000,   -0.874683070188774E+002,   -0.212850362146442E+002
    0.145000000000000E+001,    0.939939169855915E+003,    0.439939169855915E+000,    0.000000000000000E+000,    0.605345977963185E+001,    0.768992147009550E+001,    0.000000000000000E+000,   -0.875829261831165E+002,   -0.214332939656882E+002
    0.147000000000000E+001,    0.945572922376896E+003,    0.445572922376896E+000,    0.000000000000000E+000,    0.596788738905502E+001,    0.759976777750308E+001,    0.000000000000000E+000,   -0.876959220443531E+002,   -0.215797742737576E+002
    0.149000000000000E+001,    0.951189084441845E+003,    0.451189084441845E+000,    0.000000000000000E+000,    0.588404741797495E+001,    0.751045470159371E+001,    0.000000000000000E+000,   -0.878072599451783E+002,   -0.217244911466648E+002
    0.151000000000000E+001,    0.956787434334299E+003,    0.456787434334299E+000,    0.000000000000000E+000,    0.579233029420203E+001,    0.742226023792217E+001,    0.000000000000000E+000,   -0.879168666256441E+002,   -0.218674635799653E+002
    0.153000000000000E+001,    0.962367751040992E+003,    0.462367751040992E+000,    0.000000000000000E+000,    0.569899704380199E+001,    0.733550256285353E+001,    0.000000000000000E+000,   -0.880246402785868E+002,   -0.220087162565129E+002
    0.155000000000000E+001,    0.967929814260573E+003,    0.467929814260573E+000,    0.000000000000000E+000,    0.560514606191399E+001,    0.725054531042047E+001,    0.000000000000000E+000,   -0.881305447426339E+002,   -0.221482803179110E+002
    0.157000000000000E+001,    0.973473404412312E+003,    0.473473404412312E+000,    0.000000000000000E+000,    0.551180216103847E+001,    0.716780586236774E+001,    0.000000000000000E+000,   -0.882345618453744E+002,   -0.222861942498995E+002
    0.159000000000000E+001,    0.978998302644761E+003,    0.478998302644761E+000,    0.000000000000000E+000,    0.541538959684821E+001,    0.708776824659528E+001,    0.000000000000000E+000,   -0.883366476684921E+002,   -0.224225049392304E+002
    0.161000000000000E+001,    0.984504290844398E+003,    0.484504290844398E+000,    0.000000000000000E+000,    0.531905708194098E+001,    0.701100429626817E+001,    0.000000000000000E+000,   -0.884367510319401E+002,   -0.225572689924781E+002
    0.163000000000000E+001,    0.989991151644237E+003,    0.489991151644237E+000,    0.000000000000000E+000,    0.523424967459844E+001,    0.693821226723440E+001,    0.000000000000000E+000,   -0.885349379532370E+002,   -0.226905544808691E+002
    0.165000000000000E+001,    0.995458668432407E+003,    0.495458668432407E+000,    0.000000000000000E+000,    0.516857492920804E+001,    0.687029865155627E+001,    0.000000000000000E+000,   -0.886314053024369E+002,   -0.228224434595324E+002
    0.167000000000000E+001,    0.100090662536071E+004,    0.500906625360710E+000,    0.000000000000000E+000,    0.510342700081584E+001,    0.679462710892301E+001,    0.000000000000000E+000,   -0.887262547388370E+002,   -0.229529683027196E+002
    0.169000000000000E+001,    0.100633480735313E+004,    0.506334807353133E+000,    0.000000000000000E+000,    0.488328496288784E+001,    0.665430752479432E+001,    0.000000000000000E+000,   -0.888183736076971E+002,   -0.230817018982008E+002
    0.171000000000000E+001,    0.101174300011434E+004,    0.511743000114345E+000,    0.000000000000000E+000,    0.468882391101229E+001,    0.651457059019870E+001,    0.000000000000000E+000,   -0.889067351601762E+002,   -0.232077274390147E+002
    0.173000000000000E+001,    0.101713099013816E+004,    0.517130990138157E+000,    0.000000000000000E+000,    0.450116281930331E+001,    0.637502424509711E+001,    0.000000000000000E+000,   -0.889914982046922E+002,   -0.233310488607207E+002
    0.175000000000000E+001,    0.102249856471595E+004,    0.522498564715949E+000,    0.000000000000000E+000,    0.431049999445930E+001,    0.623549640468171E+001,    0.000000000000000E+000,   -0.890726313703263E+002,   -0.234516664877746E+002
    0.177000000000000E+001,    0.102784551194507E+004,    0.527845511945066E+000,    0.000000000000000E+000,    0.412132581944002E+001,    0.609592297485977E+001,    0.000000000000000E+000,   -0.891500841570364E+002,   -0.235695791767697E+002
    0.179000000000000E+001,    0.103317162073719E+004,    0.533171620737189E+000,    0.000000000000000E+000,    0.392247482232045E+001,    0.595630388760497E+001,    0.000000000000000E+000,   -0.892237617021250E+002,   -0.236847855776382E+002
    0.181000000000000E+001,    0.103847668082666E+004,    0.538476680826660E+000,    0.000000000000000E+000,    0.371655874197639E+001,    0.581668356033547E+001,    0.000000000000000E+000,   -0.892934948609707E+002,   -0.237972850005762E+002
    0.183000000000000E+001,    0.104376048277879E+004,    0.543760482778792E+000,    0.000000000000000E+000,    0.350466819976256E+001,    0.567714125257769E+001,    0.000000000000000E+000,   -0.893591471935002E+002,   -0.239070780856656E+002
    0.185000000000000E+001,    0.104902281799813E+004,    0.549022817998132E+000,    0.000000000000000E+000,    0.329180441367530E+001,    0.553778613242616E+001,    0.000000000000000E+000,   -0.894206349949818E+002,   -0.240141673680333E+002
    0.187000000000000E+001,    0.105426347873669E+004,    0.554263478736694E+000,    0.000000000000000E+000,    0.307848883384621E+001,    0.539875503481107E+001,    0.000000000000000E+000,   -0.894779194841063E+002,   -0.241185577904538E+002
    0.189000000000000E+001,    0.105948225810217E+004,    0.559482258102167E+000,    0.000000000000000E+000,    0.285196524709164E+001,    0.526021208500061E+001,    0.000000000000000E+000,   -0.895308853331678E+002,   -0.242202571978626E+002
    0.191000000000000E+001,    0.106467895006608E+004,    0.564678950066077E+000,    0.000000000000000E+000,    0.262346743277048E+001,    0.512234990172327E+001,    0.000000000000000E+000,   -0.895794054716230E+002,   -0.243192768410568E+002
    0.193000000000000E+001,    0.106985334947192E+004,    0.569853349471924E+000,    0.000000000000000E+000,    0.239215291173068E+001,    0.498539243798135E+001,    0.000000000000000E+000,   -0.896234065376745E+002,   -0.244156319154572E+002
    0.195000000000000E+001,    0.107500525204328E+004,    0.575005252043279E+000,    0.000000000000000E+000,    0.215618343514791E+001,    0.484959987050964E+001,    0.000000000000000E+000,   -0.896627854972130E+002,   -0.245093421641973E+002
    0.197000000000000E+001,    0.108013445439185E+004,    0.580134454391849E+000,    0.000000000000000E+000,    0.192145838480472E+001,    0.471527652105494E+001,    0.000000000000000E+000,   -0.896974708503903E+002,   -0.246004325842830E+002
    0.199000000000000E+001,    0.108524075402551E+004,    0.585240754025510E+000,    0.000000000000000E+000,    0.168612336107017E+001,    0.458278405822827E+001,    0.000000000000000E+000,   -0.897274647975228E+002,   -0.246889342949837E+002
    0.201000000000000E+001,    0.109032394935629E+004,    0.590323949356295E+000,    0.000000000000000E+000,    0.147008257464090E+001,    0.445256561734582E+001,    0.000000000000000E+000,   -0.897528948482089E+002,   -0.247748856730658E+002
    0.203000000000000E+001,    0.109538383970836E+004,    0.595383839708355E+000,    0.000000000000000E+000,    0.127374522530043E+001,    0.432519668376769E+001,    0.000000000000000E+000,   -0.897739393785602E+002,   -0.248583339725313E+002
    0.205000000000000E+001,    0.110042022532588E+004,    0.600420225325884E+000,    0.000000000000000E+000,    0.112004089325745E+001,    0.419691008835125E+001,    0.000000000000000E+000,   -0.897908644617344E+002,   -0.249393153256910E+002
    0.207000000000000E+001,    0.110543290738100E+004,    0.605432907381001E+000,    0.000000000000000E+000,    0.718481296854848E+000,    0.402192613052327E+001,    0.000000000000000E+000,   -0.898024893743645E+002,   -0.250175811094331E+002
    0.209000000000000E+001,    0.111042168798160E+004,    0.610421687981602E+000,    0.000000000000000E+000,    0.382436226787963E+000,    0.384759751905891E+001,    0.000000000000000E+000,   -0.898074907125290E+002,   -0.250924728752559E+002
    0.211000000000000E+001,    0.111538637017917E+004,    0.615386370179172E+000,    0.000000000000000E+000,    0.630498755301368E-001,    0.367367440068081E+001,    0.000000000000000E+000,   -0.898063138255240E+002,   -0.251639982177024E+002
    0.213000000000000E+001,    0.112032675797656E+004,    0.620326757976556E+000,    0.000000000000000E+000,   -0.251317852422993E+000,    0.350007496843465E+001,    0.000000000000000E+000,   -0.897990229219914E+002,   -0.252321629211692E+002
    0.215000000000000E+001,    0.112524265633571E+004,    0.625242656335705E+000,    0.000000000000000E+000,   -0.565477996891576E+000,    0.332679982490435E+001,    0.000000000000000E+000,   -0.897855796544616E+002,   -0.252969725923484E+002
    0.217000000000000E+001,    0.113013387118537E+004,    0.630133871185369E+000,    0.000000000000000E+000,   -0.887629083517673E+000,    0.315389898351002E+001,    0.000000000000000E+000,   -0.897658742466881E+002,   -0.253584336300642E+002
    0.219000000000000E+001,    0.113500020942876E+004,    0.635000209428761E+000,    0.000000000000000E+000,   -0.122963179300917E+001,    0.298145740423819E+001,    0.000000000000000E+000,   -0.897397466598338E+002,   -0.254165539025521E+002
    0.221000000000000E+001,    0.113984147895118E+004,    0.639841478951178E+000,    0.000000000000000E+000,   -0.156421550412350E+001,    0.280958800322575E+001,    0.000000000000000E+000,   -0.897071054874828E+002,   -0.254713432808164E+002
    0.223000000000000E+001,    0.114465748862759E+004,    0.644657488627591E+000,    0.000000000000000E+000,   -0.190077318001042E+001,    0.263842824978413E+001,    0.000000000000000E+000,   -0.896679073858942E+002,   -0.255228140986751E+002
    0.225000000000000E+001,    0.114944804833018E+004,    0.649448048330184E+000,    0.000000000000000E+000,   -0.224491833963426E+001,    0.246813884643092E+001,    0.000000000000000E+000,   -0.896220332150388E+002,   -0.255709815795902E+002
    0.227000000000000E+001,    0.115421296893586E+004,    0.654212968935861E+000,    0.000000000000000E+000,   -0.259332097394302E+001,    0.229890387308862E+001,    0.000000000000000E+000,   -0.895693534143264E+002,   -0.256158642573660E+002
    0.229000000000000E+001,    0.115895206233372E+004,    0.658952062333717E+000,    0.000000000000000E+000,   -0.294477414664443E+001,    0.213093217425279E+001,    0.000000000000000E+000,   -0.895097745534524E+002,   -0.256574844124034E+002
    0.231000000000000E+001,    0.116366514143246E+004,    0.663665141432458E+000,    0.000000000000000E+000,   -0.329801236941751E+001,    0.196446000735621E+001,    0.000000000000000E+000,   -0.894432122549262E+002,   -0.256958685440251E+002
    0.233000000000000E+001,    0.116835202016779E+004,    0.668352020167793E+000,    0.000000000000000E+000,   -0.365763869156030E+001,    0.179975518197695E+001,    0.000000000000000E+000,   -0.893696177423573E+002,   -0.257310479014436E+002
    0.235000000000000E+001,    0.117301251350977E+004,    0.673012513509773E+000,    0.000000000000000E+000,   -0.401382042527204E+001,    0.163712318837006E+001,    0.000000000000000E+000,   -0.892889929769920E+002,   -0.257630591015006E+002
    0.237000000000000E+001,    0.117764643747010E+004,    0.677646437470102E+000,    0.000000000000000E+000,   -0.436834613719996E+001,    0.147691626048106E+001,    0.000000000000000E+000,   -0.892013451053893E+002,   -0.257919448718464E+002
    0.239000000000000E+001,    0.118225360910940E+004,    0.682253609109396E+000,    0.000000000000000E+000,   -0.472437772423512E+001,    0.131954722252704E+001,    0.000000000000000E+000,   -0.891066377046005E+002,   -0.258177549774968E+002
    0.241000000000000E+001,    0.118683384654441E+004,    0.686833846544408E+000,    0.000000000000000E+000,   -0.507413515550151E+001,    0.116551213290471E+001,    0.000000000000000E+000,   -0.890048696930430E+002,   -0.258405474259098E+002
    0.243000000000000E+001,    0.119138696895521E+004,    0.691386968955206E+000,    0.000000000000000E+000,   -0.541482480111078E+001,    0.101543172887757E+001,    0.000000000000000E+000,   -0.888961260650578E+002,   -0.258603901261592E+002
    0.245000000000000E+001,    0.119591279659231E+004,    0.695912796592314E+000,    0.000000000000000E+000,   -0.573053780851344E+001,    0.870140148477358E+000,    0.000000000000000E+000,   -0.887806359905037E+002,   -0.258773633779500E+002
    0.247000000000000E+001,    0.120041115078381E+004,    0.700411150783806E+000,    0.000000000000000E+000,   -0.601834322403191E+001,    0.722390288171830E+000,    0.000000000000000E+000,   -0.886587570816090E+002,   -0.258914975664783E+002
